France, Total Population,  Exposures (Lexis triangle)	Last modified: 13 Sep 2023;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1818   69      1749    36707.88    34192.04    70899.92
 1818   69      1748    35060.80    32624.45    67685.25
 1818   70      1748    33557.10    31216.48    64773.58
 1818   70      1747    31923.03    29671.09    61594.12
 1818   71      1747    30385.53    28261.41    58646.94
 1818   71      1746    28996.28    26954.04    55950.32
 1818   72      1746    27555.76    25658.74    53214.50
 1818   72      1745    26002.37    24397.63    50400.00
 1818   73      1745    24579.20    23134.66    47713.86
 1818   73      1744    23476.95    22072.46    45549.41
 1818   74      1744    22095.02    20848.11    42943.12
 1818   74      1743    21049.18    19821.48    40870.66
 1818   75      1743    19726.68    18639.73    38366.41
 1818   75      1742    18705.85    17613.97    36319.82
 1818   76      1742    17436.47    16465.45    33901.92
 1818   76      1741    16327.75    15332.36    31660.11
 1818   77      1741    15065.36    14175.05    29240.41
 1818   77      1740    14673.10    13425.86    28098.96
 1818   78      1740    13496.02    12171.58    25667.60
 1818   78      1739    12901.55    11727.99    24629.54
 1818   79      1739    11804.92    10575.63    22380.55
 1818   79      1738    11258.27    10157.47    21415.74
 1818   80      1738     9937.50     9231.47    19168.96
 1818   80      1737     9358.26     8663.21    18021.46
 1818   81      1737     8422.97     7797.51    16220.48
 1818   81      1736     7894.54     7304.26    15198.79
 1818   82      1736     7031.21     6511.88    13543.08
 1818   82      1735     6556.97     6081.87    12638.83
 1818   83      1735     5779.59     5372.33    11151.92
 1818   83      1734     5365.75     4998.50    10364.25
 1818   84      1734     4688.33     4381.33     9069.66
 1818   84      1733     4338.47     4060.42     8398.88
 1818   85      1733     3770.26     3540.60     7310.86
 1818   85      1732     3474.15     3254.89     6729.04
 1818   86      1732     3018.62     2835.81     5854.43
 1818   86      1731     2768.15     2583.31     5351.46
 1818   87      1731     2407.13     2249.01     4656.15
 1818   87      1730     2200.70     2038.66     4239.35
 1818   88      1730     1915.95     1774.22     3690.18
 1818   88      1729     1739.66     1599.07     3338.73
 1818   89      1729     1512.93     1389.59     2902.52
 1818   89      1728     1362.70     1247.11     2609.81
 1818   90      1728     1175.69     1077.39     2253.08
 1818   90      1727     1060.24      971.13     2031.37
 1818   91      1727      904.83      834.08     1738.91
 1818   91      1726      820.74      757.04     1577.78
 1818   92      1726      691.25      646.22     1337.48
 1818   92      1725      627.30      588.49     1215.79
 1818   93      1725      520.89      499.81     1020.70
 1818   93      1724      472.69      455.19      927.88
 1818   94      1724      386.49      384.56      771.05
 1818   94      1723      349.22      341.71      690.93
 1818   95      1723      279.85      284.62      564.47
 1818   95      1722      248.73      250.65      499.38
 1818   96      1722      194.91      205.59      400.50
 1818   96      1721      169.72      178.81      348.53
 1818   97      1721      128.39      143.18      271.57
 1818   97      1720      112.63      119.91      232.53
 1818   98      1720       81.49       92.10      173.58
 1818   98      1719       73.26       76.40      149.66
 1818   99      1719       50.03       54.78      104.81
 1818   99      1718       46.68       49.42       96.10
 1818   100     1718       29.63       33.12       62.75
 1818   100     1717       28.40       29.69       58.08
 1818   101     1717       18.10       19.79       37.89
 1818   101     1716       19.35       21.90       41.25
 1818   102     1716       11.67       14.04       25.71
 1818   102     1715       12.55       14.51       27.06
 1818   103     1715        7.08        8.73       15.81
 1818   103     1714        8.24        9.84       18.08
 1818   104     1714        4.39        5.63       10.02
 1818   104     1713        5.15        6.38       11.53
 1818   105     1713        2.47        3.34        5.80
 1818   105     1712        3.40        4.26        7.65
 1818   106     1712        1.55        2.08        3.63
 1818   106     1711        2.12        2.89        5.01
 1818   107     1711        0.86        1.34        2.20
 1818   107     1710        1.19        1.84        3.03
 1818   108     1710        0.35        0.75        1.10
 1818   108     1709        0.69        1.06        1.75
 1818   109     1709        0.13        0.30        0.43
 1818   109     1708        0.45        0.64        1.09
 1818   110+       .        0.51        1.09        1.60
 1819    0      1819   219722.50   229934.31   449656.81
 1819    0      1818   194302.62   201871.31   396173.93
 1819    1      1818   184154.56   187944.18   372098.74
 1819    1      1817   182645.56   187447.67   370093.23
 1819    2      1817   176952.05   180442.08   357394.13
 1819    2      1816   178987.44   182861.70   361849.14
 1819    3      1816   174213.71   177168.85   351382.56
 1819    3      1815   176270.34   184836.07   361106.41
 1819    4      1815   170197.48   177959.73   348157.21
 1819    4      1814   164749.99   170756.80   335506.79
 1819    5      1814   162749.41   169142.93   331892.34
 1819    5      1813   160412.24   166174.54   326586.78
 1819    6      1813   158846.85   165030.63   323877.49
 1819    6      1812   156882.75   162452.42   319335.16
 1819    7      1812   155739.80   161737.73   317477.53
 1819    7      1811   153330.83   158674.85   312005.68
 1819    8      1811   152262.50   158029.78   310292.28
 1819    8      1810   149984.64   157710.81   307695.44
 1819    9      1810   149063.04   156485.20   305548.24
 1819    9      1809   148028.85   155527.18   303556.03
 1819   10      1809   147329.59   154546.70   301876.29
 1819   10      1808   146423.47   153717.58   300141.05
 1819   11      1808   145880.11   152922.65   298802.76
 1819   11      1807   144694.68   151786.94   296481.63
 1819   12      1807   144152.66   151015.82   295168.49
 1819   12      1806   141045.59   147876.79   288922.38
 1819   13      1806   139934.51   146541.53   286476.05
 1819   13      1805   142870.61   143701.38   286571.99
 1819   14      1805   142238.26   143080.88   285319.14
 1819   14      1804   141684.12   142527.55   284211.67
 1819   15      1804   141015.07   141903.44   282918.52
 1819   15      1803   140364.09   141289.36   281653.44
 1819   16      1803   139633.61   140624.93   280258.54
 1819   16      1802   138965.16   140042.49   279007.65
 1819   17      1802   138190.20   139356.30   277546.51
 1819   17      1801   138410.14   139680.86   278091.00
 1819   18      1801   137892.75   139250.00   277142.75
 1819   18      1800   144167.79   140126.31   284294.09
 1819   19      1800   143881.14   139914.53   283795.66
 1819   19      1799   142132.10   138299.03   280431.13
 1819   20      1799   141509.00   137715.97   279224.97
 1819   20      1798   138708.83   135005.89   273714.72
 1819   21      1798   137787.22   134103.31   271890.53
 1819   21      1797   134373.05   130712.85   265085.90
 1819   22      1797   133290.03   129621.94   262911.97
 1819   22      1796   129773.95   126034.67   255808.62
 1819   23      1796   128669.98   124911.43   253581.41
 1819   23      1795   141151.46   121497.56   262649.02
 1819   24      1795   139976.34   120481.39   260457.74
 1819   24      1794   133922.35   114971.49   248893.84
 1819   25      1794   132939.57   114147.68   247087.25
 1819   25      1793   127967.96   109591.10   237559.06
 1819   26      1793   127209.11   109003.23   236212.34
 1819   26      1792   122928.79   105074.01   228002.81
 1819   27      1792   122267.26   104602.30   226869.57
 1819   27      1791   118349.16   101028.92   219378.08
 1819   28      1791   117720.25   100611.49   218331.74
 1819   28      1790   118119.10    96376.57   214495.68
 1819   29      1790   117072.44    95521.08   212593.52
 1819   29      1789   117241.63    95643.94   212885.57
 1819   30      1789   116254.70    94848.90   211103.60
 1819   30      1788   116731.00    95229.88   211960.88
 1819   31      1788   115835.58    94511.21   210346.79
 1819   31      1787   117020.62    95473.05   212493.67
 1819   32      1787   116342.34    94938.67   211281.01
 1819   32      1786   118841.64    96990.34   215831.98
 1819   33      1786   118540.62    96774.01   215314.63
 1819   33      1785   108984.29    98496.67   207480.96
 1819   34      1785   108281.94    97841.26   206123.20
 1819   34      1784   108301.88    97915.92   206217.80
 1819   35      1784   107617.86    97286.10   204903.96
 1819   35      1783   107503.28    97243.40   204746.68
 1819   36      1783   106765.53    96563.47   203329.01
 1819   36      1782   106245.84    96153.62   202399.46
 1819   37      1782   105381.73    95357.92   200739.65
 1819   37      1781   104582.05    94702.17   199284.22
 1819   38      1781   103649.58    93843.42   197493.00
 1819   38      1780   102954.28    94027.62   196981.90
 1819   39      1780   102327.13    93509.99   195837.12
 1819   39      1779   101050.04    92325.09   193375.14
 1819   40      1779   100285.94    91673.10   191959.05
 1819   40      1778    98597.39    90105.38   188702.77
 1819   41      1778    97710.83    89320.33   187031.15
 1819   41      1777    95659.03    87412.67   183071.69
 1819   42      1777    94666.63    86510.99   181177.62
 1819   42      1776    92102.76    84135.13   176237.89
 1819   43      1776    90958.34    83076.81   174035.15
 1819   43      1775    95859.85    80614.91   176474.76
 1819   44      1775    94649.48    79564.32   174213.81
 1819   44      1774    92087.89    77387.51   169475.39
 1819   45      1774    91025.05    76461.99   167487.03
 1819   45      1773    89248.54    74966.46   164215.00
 1819   46      1773    88388.74    74215.10   162603.84
 1819   46      1772    87271.71    73296.86   160568.56
 1819   47      1772    86546.79    72668.23   159215.02
 1819   47      1771    85485.30    71815.81   157301.10
 1819   48      1771    84699.48    71145.68   155845.16
 1819   48      1770    82117.78    69974.24   152092.02
 1819   49      1770    81252.85    69155.76   150408.61
 1819   49      1769    82119.14    70044.65   152163.78
 1819   50      1769    81182.00    69175.23   150357.23
 1819   50      1768    81811.51    69850.61   151662.12
 1819   51      1768    80758.04    68895.22   149653.26
 1819   51      1767    81178.85    69378.07   150556.91
 1819   52      1767    80046.72    68367.73   148414.45
 1819   52      1766    80460.90    68825.15   149286.05
 1819   53      1766    79325.42    67818.61   147144.03
 1819   53      1765    74978.27    68408.28   143386.56
 1819   54      1765    73932.97    67382.19   141315.16
 1819   54      1764    73502.53    67093.81   140596.34
 1819   55      1764    72465.23    66063.72   138528.95
 1819   55      1763    72113.30    65824.21   137937.51
 1819   56      1763    71088.11    64793.30   135881.41
 1819   56      1762    70694.16    64493.89   135188.06
 1819   57      1762    69612.52    63403.58   133016.10
 1819   57      1761    68881.37    62765.49   131646.86
 1819   58      1761    67634.66    61524.03   129158.70
 1819   58      1760    64952.23    61151.97   126104.20
 1819   59      1760    63830.19    60049.25   123879.43
 1819   59      1759    63446.28    59632.45   123078.73
 1819   60      1759    62201.59    58435.10   120636.69
 1819   60      1758    61568.88    57785.29   119354.16
 1819   61      1758    60190.81    56493.45   116684.26
 1819   61      1757    59326.14    55635.42   114961.56
 1819   62      1757    57861.21    54284.62   112145.83
 1819   62      1756    56470.10    52933.18   109403.28
