adec;sexe;age_atteint;age_revolu;nbdec
2013;1;66;66;2729
2013;1;67;66;2583
2013;1;67;67;2677
2013;1;68;67;2110
2013;1;68;68;2204
2013;1;69;68;2137
2013;1;69;69;2258
2013;1;70;69;2287
2013;1;70;70;2325
2013;1;71;70;2266
2013;1;71;71;2274
2013;1;72;71;2116
2013;1;72;72;2089
2013;1;73;72;2262
2013;1;73;73;2610
2013;1;74;73;2577
2013;1;74;74;2760
2013;1;75;74;2785
2013;1;75;75;2859
2013;1;76;75;2976
2013;1;76;76;3126
2013;1;77;76;3223
2013;1;77;77;3273
2013;1;78;77;3301
2013;1;78;78;3504
2013;1;79;78;3672
2013;1;79;79;3888
2013;1;80;79;3825
2013;1;80;80;3938
2013;1;81;80;4227
2013;1;81;81;4435
2013;1;82;81;4526
2013;1;82;82;4584
2013;1;83;82;4824
2013;1;83;83;4723
2013;1;84;83;4743
2013;1;84;84;4661
2013;1;85;84;4836
2013;1;85;85;4783
2013;1;86;85;4832
2013;1;86;86;4774
2013;1;87;86;4934
2013;1;87;87;4728
2013;1;88;87;4770
2013;1;88;88;4595
2013;1;89;88;4571
2013;1;89;89;4089
2013;1;90;89;4287
2013;1;90;90;3996
2013;1;91;90;4064
2013;1;91;91;3697
2013;1;92;91;3955
2013;1;92;92;3302
2013;1;93;92;3347
2013;1;93;93;2900
2013;1;94;93;1973
2013;1;94;94;1214
2013;1;95;94;1251
2013;1;95;95;1028
2013;1;96;95;862
2013;1;96;96;658
2013;1;97;96;590
2013;1;97;97;513
2013;1;98;97;457
2013;1;98;98;490
2013;1;99;98;609
2013;1;99;99;427
2013;1;100;99;415
2013;1;100;100;284
2013;1;101;100;258
2013;1;101;101;181
2013;1;102;101;180
2013;1;102;102;95
2013;1;103;102;103
2013;1;103;103;65
2013;1;104;103;57
2013;1;104;104;34
2013;1;105;104;24
2013;1;105;105;23
2013;1;106;105;17
2013;1;106;106;6
2013;1;107;106;8
2013;1;107;107;4
2013;1;108;108;2
2013;1;109;108;2
2013;1;109;109;1
2013;2;0;0;1053
2013;2;1;0;136
2013;2;1;1;40
2013;2;2;1;40
2013;2;2;2;36
2013;2;3;2;32
2013;2;3;3;14
2013;2;4;3;30
2013;2;4;4;18
2013;2;5;4;20
2013;2;5;5;24
2013;2;6;5;21
2013;2;6;6;7
2013;2;7;6;15
2013;2;7;7;15
2013;2;8;7;21
2013;2;8;8;9
2013;2;9;8;15
2013;2;9;9;10
2013;2;10;9;13
2013;2;10;10;6
2013;2;11;10;16
2013;2;11;11;14
2013;2;12;11;12
2013;2;12;12;12
2013;2;13;12;9
2013;2;13;13;16
2013;2;14;13;16
2013;2;14;14;25
2013;2;15;14;22
2013;2;15;15;17
2013;2;16;15;19
2013;2;16;16;24
2013;2;17;16;25
2013;2;17;17;27
2013;2;18;17;35
2013;2;18;18;24
2013;2;19;18;26
2013;2;19;19;39
2013;2;20;19;33
2013;2;20;20;39
2013;2;21;20;43
2013;2;21;21;33
2013;2;22;21;32
2013;2;22;22;39
2013;2;23;22;39
2013;2;23;23;37
2013;2;24;23;38
2013;2;24;24;42
2013;2;25;24;47
2013;2;25;25;36
2013;2;26;25;44
2013;2;26;26;53
2013;2;27;26;41
2013;2;27;27;41
2013;2;28;27;45
2013;2;28;28;51
2013;2;29;28;59
2013;2;29;29;49
2013;2;30;29;67
2013;2;30;30;57
2013;2;31;30;63
2013;2;31;31;71
2013;2;32;31;76
2013;2;32;32;65
2013;2;33;32;75
2013;2;33;33;68
2013;2;34;33;78
2013;2;34;34;83
2013;2;35;34;83
2013;2;35;35;80
2013;2;36;35;77
2013;2;36;36;107
2013;2;37;36;108
2013;2;37;37;118
2013;2;38;37;114
2013;2;38;38;120
2013;2;39;38;143
2013;2;39;39;125
2013;2;40;39;160
2013;2;40;40;173
2013;2;41;40;183
2013;2;41;41;179
2013;2;42;41;188
2013;2;42;42;201
2013;2;43;42;235
2013;2;43;43;234
2013;2;44;43;235
2013;2;44;44;239
2013;2;45;44;283
2013;2;45;45;269
2013;2;46;45;269
2013;2;46;46;323
2013;2;47;46;363
2013;2;47;47;346
2013;2;48;47;360
2013;2;48;48;389
2013;2;49;48;404
2013;2;49;49;425
2013;2;50;49;434
2013;2;50;50;489
2013;2;51;50;484
2013;2;51;51;496
2013;2;52;51;523
2013;2;52;52;526
2013;2;53;52;516
2013;2;53;53;563
2013;2;54;53;566
2013;2;54;54;634
2013;2;55;54;660
2013;2;55;55;633
2013;2;56;55;708
2013;2;56;56;745
2013;2;57;56;700
2013;2;57;57;763
2013;2;58;57;786
2013;2;58;58;790
2013;2;59;58;850
2013;2;59;59;858
2013;2;60;59;842
2013;2;60;60;933
2013;2;61;60;899
2013;2;61;61;1035
2013;2;62;61;950
2013;2;62;62;1004
2013;2;63;62;1112
2013;2;63;63;1059
2013;2;64;63;1084
2013;2;64;64;1137
2013;2;65;64;1184
2013;2;65;65;1178
2013;2;66;65;1249
2013;2;66;66;1278
2013;2;67;66;1257
2013;2;67;67;1261
2013;2;68;67;989
2013;2;68;68;1059
2013;2;69;68;1082
2013;2;69;69;1229
2013;2;70;69;1201
2013;2;70;70;1247
2013;2;71;70;1167
2013;2;71;71;1202
2013;2;72;71;1231
2013;2;72;72;1246
2013;2;73;72;1301
2013;2;73;73;1491
2013;2;74;73;1629
2013;2;74;74;1638
2013;2;75;74;1726
2013;2;75;75;1899
2013;2;76;75;1923
2013;2;76;76;1971
2013;2;77;76;2090
2013;2;77;77;2222
2013;2;78;77;2437
2013;2;78;78;2429
2013;2;79;78;2673
2013;2;79;79;2895
2013;2;80;79;3039
2013;2;80;80;3246
2013;2;81;80;3686
2013;2;81;81;3781
2013;2;82;81;3882
2013;2;82;82;4185
2013;2;83;82;4485
2013;2;83;83;4694
2013;2;84;83;4616
2013;2;84;84;4952
2013;2;85;84;5206
2013;2;85;85;5568
2013;2;86;85;5803
2013;2;86;86;5875
2013;2;87;86;6342
2013;2;87;87;6216
2013;2;88;87;6496
2013;2;88;88;6518
2013;2;89;88;6714
2013;2;89;89;6830
2013;2;90;89;7128
2013;2;90;90;6819
2013;2;91;90;6912
2013;2;91;91;6820
2013;2;92;91;7378
2013;2;92;92;6723
2013;2;93;92;6953
2013;2;93;93;6181
2013;2;94;93;4568
2013;2;94;94;2880
2013;2;95;94;3213
2013;2;95;95;2674
2013;2;96;95;2544
2013;2;96;96;2092
2013;2;97;96;1987
2013;2;97;97;1645
2013;2;98;97;1724
2013;2;98;98;1881
2013;2;99;98;2495
2013;2;99;99;1860
2013;2;100;99;1757
2013;2;100;100;1332
2013;2;101;100;1364
2013;2;101;101;1002
2013;2;102;101;943
2013;2;102;102;610
2013;2;103;102;610
2013;2;103;103;393
2013;2;104;103;381
2013;2;104;104;264
2013;2;105;104;226
2013;2;105;105;145
2013;2;106;105;132
2013;2;106;106;79
2013;2;107;106;82
2013;2;107;107;47
2013;2;108;107;32
2013;2;108;108;28
2013;2;109;108;16
2013;2;109;109;9
2013;2;110;109;11
2013;2;110;110;3
2013;2;111;110;2
2013;2;111;111;4
2013;2;112;111;2
2013;2;112;112;1
2013;2;113;112;3
2013;2;123;122;1
2014;1;0;0;1276
2014;1;1;0;158
2014;1;1;1;57
2014;1;2;1;50
2014;1;2;2;31
2014;1;3;2;27
2014;1;3;3;30
2014;1;4;3;20
2014;1;4;4;24
2014;1;5;4;24
2014;1;5;5;22
2014;1;6;5;16
2014;1;6;6;24
2014;1;7;6;14
2014;1;7;7;21
2014;1;8;7;18
2014;1;8;8;16
2014;1;9;8;13
2014;1;9;9;14
2014;1;10;9;21
2014;1;10;10;14
2014;1;11;10;8
2014;1;11;11;13
2014;1;12;11;16
2014;1;12;12;16
2014;1;13;12;26
2014;1;13;13;20
2014;1;14;13;21
2014;1;14;14;25
2014;1;15;14;27
2014;1;15;15;30
2014;1;16;15;39
2014;1;16;16;35
2014;1;17;16;53
2014;1;17;17;45
2014;1;18;17;72
2014;1;18;18;66
2014;1;19;18;81
2014;1;19;19;99
2014;1;20;19;88
2014;1;20;20;93
2014;1;21;20;113
2014;1;21;21;100
2014;1;22;21;94
2014;1;22;22;127
2014;1;23;22;95
2014;1;23;23;106
2014;1;24;23;119
2014;1;24;24;123
2014;1;25;24;114
2014;1;25;25;118
2014;1;26;25;141
2014;1;26;26;132
2014;1;27;26;117
2014;1;27;27;126
2014;1;28;27;140
2014;1;28;28;139
2014;1;29;28;150
2014;1;29;29;162
2014;1;30;29;150
2014;1;30;30;162
2014;1;31;30;171
2014;1;31;31;132
2014;1;32;31;147
2014;1;32;32;193
2014;1;33;32;191
2014;1;33;33;177
2014;1;34;33;166
2014;1;34;34;198
2014;1;35;34;189
2014;1;35;35;177
2014;1;36;35;168
2014;1;36;36;184
2014;1;37;36;201
2014;1;37;37;207
2014;1;38;37;231
2014;1;38;38;240
2014;1;39;38;238
2014;1;39;39;310
2014;1;40;39;305
2014;1;40;40;296
2014;1;41;40;314
2014;1;41;41;315
2014;1;42;41;343
2014;1;42;42;385
2014;1;43;42;383
2014;1;43;43;446
2014;1;44;43;385
2014;1;44;44;470
2014;1;45;44;476
2014;1;45;45;528
2014;1;46;45;509
2014;1;46;46;553
2014;1;47;46;606
2014;1;47;47;602
2014;1;48;47;662
2014;1;48;48;716
2014;1;49;48;697
2014;1;49;49;796
2014;1;50;49;771
2014;1;50;50;831
2014;1;51;50;821
2014;1;51;51;910
2014;1;52;51;885
2014;1;52;52;955
2014;1;53;52;1117
2014;1;53;53;1087
2014;1;54;53;1077
2014;1;54;54;1190
2014;1;55;54;1267
2014;1;55;55;1339
2014;1;56;55;1309
2014;1;56;56;1398
2014;1;57;56;1466
2014;1;57;57;1513
2014;1;58;57;1525
2014;1;58;58;1706
2014;1;59;58;1555
2014;1;59;59;1777
2014;1;60;59;1726
2014;1;60;60;1925
2014;1;61;60;1813
2014;1;61;61;2041
2014;1;62;61;2013
2014;1;62;62;2226
2014;1;63;62;2098
2014;1;63;63;2260
2014;1;64;63;2289
2014;1;64;64;2445
2014;1;65;64;2403
2014;1;65;65;2607
2014;1;66;65;2380
2014;1;66;66;2746
2014;1;67;66;2527
2014;1;67;67;2808
2014;1;68;67;2556
2014;1;68;68;2857
2014;1;69;68;2068
2014;1;69;69;2311
2014;1;70;69;2194
2014;1;70;70;2313
2014;1;71;70;2350
2014;1;71;71;2298
2014;1;72;71;2285
2014;1;72;72;2357
2014;1;73;72;2226
2014;1;73;73;2213
2014;1;74;73;2225
2014;1;74;74;2618
2014;1;75;74;2633
2014;1;75;75;2886
2014;1;76;75;2839
2014;1;76;76;2933
2014;1;77;76;2961
2014;1;77;77;3266
2014;1;78;77;3106
2014;1;78;78;3382
2014;1;79;78;3326
2014;1;79;79;3623
2014;1;80;79;3684
2014;1;80;80;3909
2014;1;81;80;3925
2014;1;81;81;4159
2014;1;82;81;4233
2014;1;82;82;4642
2014;1;83;82;4413
2014;1;83;83;4689
2014;1;84;83;4609
2014;1;84;84;4791
2014;1;85;84;4715
2014;1;85;85;4814
2014;1;86;85;4770
2014;1;86;86;4725
2014;1;87;86;4566
2014;1;87;87;4758
2014;1;88;87;4627
2014;1;88;88;4672
2014;1;89;88;4359
2014;1;89;89;4489
2014;1;90;89;4043
2014;1;90;90;3909
2014;1;91;90;3737
2014;1;91;91;3745
2014;1;92;91;3263
2014;1;92;92;3276
2014;1;93;92;3093
2014;1;93;93;2909
2014;1;94;93;2669
2014;1;94;94;2433
2014;1;95;94;1536
2014;1;95;95;941
2014;1;96;95;877
2014;1;96;96;757
2014;1;97;96;640
2014;1;97;97;512
2014;1;98;97;446
2014;1;98;98;351
2014;1;99;98;317
2014;1;99;99;395
2014;1;100;99;357
2014;1;100;100;322
2014;1;101;100;259
2014;1;101;101;202
2014;1;102;101;151
2014;1;102;102;104
2014;1;103;102;100
2014;1;103;103;55
2014;1;104;103;52
2014;1;104;104;34
2014;1;105;104;22
2014;1;105;105;26
2014;1;106;105;15
2014;1;106;106;12
2014;1;107;106;8
2014;1;107;107;1
2014;1;108;108;3
2014;1;109;109;2
2014;1;111;111;1
2014;2;0;0;986
2014;2;1;0;151
2014;2;1;1;48
2014;2;2;1;46
2014;2;2;2;33
2014;2;3;2;28
2014;2;3;3;18
2014;2;4;3;14
2014;2;4;4;13
2014;2;5;4;12
2014;2;5;5;16
2014;2;6;5;11
2014;2;6;6;11
2014;2;7;6;17
2014;2;7;7;11
2014;2;8;7;15
2014;2;8;8;20
2014;2;9;8;12
2014;2;9;9;10
2014;2;10;9;13
2014;2;10;10;9
2014;2;11;10;14
2014;2;11;11;12
2014;2;12;11;15
2014;2;12;12;12
2014;2;13;12;6
2014;2;13;13;16
2014;2;14;13;20
2014;2;14;14;12
2014;2;15;14;20
2014;2;15;15;23
2014;2;16;15;21
2014;2;16;16;16
2014;2;17;16;25
2014;2;17;17;28
2014;2;18;17;24
2014;2;18;18;30
2014;2;19;18;39
2014;2;19;19;26
2014;2;20;19;34
2014;2;20;20;39
2014;2;21;20;36
2014;2;21;21;36
2014;2;22;21;28
2014;2;22;22;38
2014;2;23;22;28
2014;2;23;23;33
2014;2;24;23;37
2014;2;24;24;38
2014;2;25;24;36
2014;2;25;25;41
2014;2;26;25;44
2014;2;26;26;48
2014;2;27;26;62
2014;2;27;27;41
2014;2;28;27;59
2014;2;28;28;50
2014;2;29;28;55
2014;2;29;29;56
2014;2;30;29;60
2014;2;30;30;54
2014;2;31;30;52
2014;2;31;31;57
2014;2;32;31;63
2014;2;32;32;71
2014;2;33;32;64
2014;2;33;33;73
2014;2;34;33;88
2014;2;34;34;78
2014;2;35;34;73
2014;2;35;35;88
2014;2;36;35;86
2014;2;36;36;88
2014;2;37;36;110
2014;2;37;37;109
2014;2;38;37;126
2014;2;38;38;118
2014;2;39;38;118
2014;2;39;39;127
2014;2;40;39;160
2014;2;40;40;140
2014;2;41;40;173
2014;2;41;41;194
2014;2;42;41;219
2014;2;42;42;197
2014;2;43;42;196
2014;2;43;43;243
2014;2;44;43;241
2014;2;44;44;247
2014;2;45;44;274
2014;2;45;45;287
2014;2;46;45;285
2014;2;46;46;320
2014;2;47;46;293
2014;2;47;47;329
2014;2;48;47;351
2014;2;48;48;402
2014;2;49;48;399
2014;2;49;49;421
2014;2;50;49;401
2014;2;50;50;482
2014;2;51;50;470
2014;2;51;51;473
2014;2;52;51;503
2014;2;52;52;540
2014;2;53;52;529
2014;2;53;53;546
2014;2;54;53;543
2014;2;54;54;637
2014;2;55;54;644
2014;2;55;55;652
2014;2;56;55;690
2014;2;56;56;661
2014;2;57;56;708
2014;2;57;57;697
2014;2;58;57;775
2014;2;58;58;785
2014;2;59;58;787
2014;2;59;59;866
2014;2;60;59;859
2014;2;60;60;880
2014;2;61;60;865
2014;2;61;61;947
2014;2;62;61;988
2014;2;62;62;991
2014;2;63;62;1016
2014;2;63;63;1072
2014;2;64;63;1080
2014;2;64;64;1201
2014;2;65;64;1142
2014;2;65;65;1252
2014;2;66;65;1214
2014;2;66;66;1305
2014;2;67;66;1233
2014;2;67;67;1352
2014;2;68;67;1251
2014;2;68;68;1465
2014;2;69;68;1149
2014;2;69;69;1106
2014;2;70;69;1126
2014;2;70;70;1244
2014;2;71;70;1207
2014;2;71;71;1265
2014;2;72;71;1248
2014;2;72;72;1307
2014;2;73;72;1272
2014;2;73;73;1204
2014;2;74;73;1360
2014;2;74;74;1532
2014;2;75;74;1661
2014;2;75;75;1756
2014;2;76;75;1771
2014;2;76;76;2069
2014;2;77;76;2027
2014;2;77;77;2205
2014;2;78;77;2181
2014;2;78;78;2408
2014;2;79;78;2521
2014;2;79;79;2777
2014;2;80;79;2828
2014;2;80;80;3200
2014;2;81;80;3151
2014;2;81;81;3615
2014;2;82;81;3656
2014;2;82;82;4033
2014;2;83;82;4059
2014;2;83;83;4531
2014;2;84;83;4693
2014;2;84;84;5104
2014;2;85;84;4827
2014;2;85;85;5299
2014;2;86;85;5369
2014;2;86;86;5774
2014;2;87;86;5767
2014;2;87;87;6014
2014;2;88;87;6333
2014;2;88;88;6393
2014;2;89;88;6503
2014;2;89;89;6681
2014;2;90;89;6293
2014;2;90;90;6681
2014;2;91;90;6590
2014;2;91;91;6863
2014;2;92;91;6417
2014;2;92;92;6571
2014;2;93;92;6486
2014;2;93;93;6189
2014;2;94;93;6043
2014;2;94;94;5778
2014;2;95;94;3732
2014;2;95;95;2643
2014;2;96;95;2538
2014;2;96;96;2370
2014;2;97;96;2008
2014;2;97;97;1739
2014;2;98;97;1493
2014;2;98;98;1327
2014;2;99;98;1242
2014;2;99;99;1523
2014;2;100;99;1780
2014;2;100;100;1476
2014;2;101;100;1256
2014;2;101;101;1116
2014;2;102;101;880
2014;2;102;102;711
2014;2;103;102;560
2014;2;103;103;413
2014;2;104;103;350
2014;2;104;104;291
2014;2;105;104;224
2014;2;105;105;159
2014;2;106;105;139
2014;2;106;106;90
2014;2;107;106;61
2014;2;107;107;46
2014;2;108;107;24
2014;2;108;108;19
2014;2;109;108;18
2014;2;109;109;11
2014;2;110;109;10
2014;2;110;110;9
2014;2;111;110;2
2014;2;111;111;5
2014;2;112;111;2
2014;2;114;113;1
2014;2;117;117;1
2015;1;0;0;1305
2015;1;1;0;158
2015;1;1;1;59
2015;1;2;1;47
2015;1;2;2;40
2015;1;3;2;33
2015;1;3;3;32
2015;1;4;3;28
2015;1;4;4;18
2015;1;5;4;26
2015;1;5;5;19
2015;1;6;5;17
2015;1;6;6;16
2015;1;7;6;19
2015;1;7;7;19
2015;1;8;7;15
2015;1;8;8;21
2015;1;9;8;22
2015;1;9;9;19
2015;1;10;9;14
2015;1;10;10;8
2015;1;11;10;15
2015;1;11;11;14
2015;1;12;11;21
2015;1;12;12;17
2015;1;13;12;21
2015;1;13;13;22
2015;1;14;13;33
2015;1;14;14;30
2015;1;15;14;34
2015;1;15;15;49
2015;1;16;15;40
2015;1;16;16;58
2015;1;17;16;55
2015;1;17;17;58
2015;1;18;17;60
2015;1;18;18;87
2015;1;19;18;79
2015;1;19;19;91
2015;1;20;19;104
2015;1;20;20;89
2015;1;21;20;102
2015;1;21;21;103
2015;1;22;21;133
2015;1;22;22;85
2015;1;23;22;100
2015;1;23;23;100
2015;1;24;23;119
2015;1;24;24;118
2015;1;25;24;114
2015;1;25;25;123
2015;1;26;25;110
2015;1;26;26;127
2015;1;27;26;129
2015;1;27;27;138
2015;1;28;27;117
2015;1;28;28;139
2015;1;29;28;134
2015;1;29;29;145
2015;1;30;29;155
2015;1;30;30;156
2015;1;31;30;143
2015;1;31;31;179
2015;1;32;31;169
2015;1;32;32;145
2015;1;33;32;163
2015;1;33;33;166
2015;1;34;33;182
2015;1;34;34;204
2015;1;35;34;219
2015;1;35;35;205
2015;1;36;35;203
2015;1;36;36;216
2015;1;37;36;202
2015;1;37;37;233
2015;1;38;37;229
2015;1;38;38;207
2015;1;39;38;256
2015;1;39;39;256
2015;1;40;39;257
2015;1;40;40;285
2015;1;41;40;307
2015;1;41;41;337
2015;1;42;41;377
2015;1;42;42;362
2015;1;43;42;382
2015;1;43;43;430
2015;1;44;43;488
2015;1;44;44;509
2015;1;45;44;494
2015;1;45;45;560
2015;1;46;45;558
2015;1;46;46;572
2015;1;47;46;585
2015;1;47;47;662
2015;1;48;47;655
2015;1;48;48;642
2015;1;49;48;704
2015;1;49;49;773
2015;1;50;49;779
2015;1;50;50;842
2015;1;51;50;851
2015;1;51;51;866
2015;1;52;51;939
2015;1;52;52;990
2015;1;53;52;1012
2015;1;53;53;1015
2015;1;54;53;1079
2015;1;54;54;1220
2015;1;55;54;1226
2015;1;55;55;1318
2015;1;56;55;1366
2015;1;56;56;1459
2015;1;57;56;1454
2015;1;57;57;1514
2015;1;58;57;1624
2015;1;58;58;1690
2015;1;59;58;1656
2015;1;59;59;1740
2015;1;60;59;1803
2015;1;60;60;1996
2015;1;61;60;1894
2015;1;61;61;2003
2015;1;62;61;2025
2015;1;62;62;2102
2015;1;63;62;2207
2015;1;63;63;2283
2015;1;64;63;2259
2015;1;64;64;2351
2015;1;65;64;2452
2015;1;65;65;2616
2015;1;66;65;2548
2015;1;66;66;2779
2015;1;67;66;2643
2015;1;67;67;2784
2015;1;68;67;2722
2015;1;68;68;3074
2015;1;69;68;2758
2015;1;69;69;2923
2015;1;70;69;2211
2015;1;70;70;2449
2015;1;71;70;2356
2015;1;71;71;2400
2015;1;72;71;2560
2015;1;72;72;2584
2015;1;73;72;2438
2015;1;73;73;2531
2015;1;74;73;2356
2015;1;74;74;2364
2015;1;75;74;2503
2015;1;75;75;2743
2015;1;76;75;2940
2015;1;76;76;3024
2015;1;77;76;3116
2015;1;77;77;3236
2015;1;78;77;3255
2015;1;78;78;3422
2015;1;79;78;3618
2015;1;79;79;3699
2015;1;80;79;3853
2015;1;80;80;3894
2015;1;81;80;4284
2015;1;81;81;4280
2015;1;82;81;4332
2015;1;82;82;4394
2015;1;83;82;4704
2015;1;83;83;4811
2015;1;84;83;4981
2015;1;84;84;4971
2015;1;85;84;5155
2015;1;85;85;4959
2015;1;86;85;5197
2015;1;86;86;5006
2015;1;87;86;5120
2015;1;87;87;4799
2015;1;88;87;5054
2015;1;88;88;4728
2015;1;89;88;4886
2015;1;89;89;4473
2015;1;90;89;4644
2015;1;90;90;4165
2015;1;91;90;4275
2015;1;91;91;3787
2015;1;92;91;3880
2015;1;92;92;3446
2015;1;93;92;3338
2015;1;93;93;3031
2015;1;94;93;3015
2015;1;94;94;2560
2015;1;95;94;2516
2015;1;95;95;2020
2015;1;96;95;1404
2015;1;96;96;871
2015;1;97;96;808
2015;1;97;97;607
2015;1;98;97;547
2015;1;98;98;393
2015;1;99;98;355
2015;1;99;99;254
2015;1;100;99;262
2015;1;100;100;244
2015;1;101;100;317
2015;1;101;101;230
2015;1;102;101;199
2015;1;102;102;133
2015;1;103;102;129
2015;1;103;103;71
2015;1;104;103;63
2015;1;104;104;31
2015;1;105;104;32
2015;1;105;105;24
2015;1;106;105;17
2015;1;106;106;7
2015;1;107;106;11
2015;1;107;107;6
2015;1;108;107;2
2015;1;108;108;4
2015;1;109;108;3
2015;1;109;109;1
2015;1;111;110;1
2015;2;0;0;1020
2015;2;1;0;134
2015;2;1;1;40
2015;2;2;1;45
2015;2;2;2;23
2015;2;3;2;21
2015;2;3;3;32
2015;2;4;3;19
2015;2;4;4;16
2015;2;5;4;16
2015;2;5;5;14
2015;2;6;5;13
2015;2;6;6;20
2015;2;7;6;11
2015;2;7;7;18
2015;2;8;7;8
2015;2;8;8;11
2015;2;9;8;14
2015;2;9;9;9
2015;2;10;9;14
2015;2;10;10;15
2015;2;11;10;12
2015;2;11;11;6
2015;2;12;11;14
2015;2;12;12;12
2015;2;13;12;17
2015;2;13;13;13
2015;2;14;13;19
2015;2;14;14;18
2015;2;15;14;20
2015;2;15;15;20
2015;2;16;15;28
2015;2;16;16;21
2015;2;17;16;29
2015;2;17;17;22
2015;2;18;17;25
2015;2;18;18;33
2015;2;19;18;47
2015;2;19;19;31
2015;2;20;19;37
2015;2;20;20;35
2015;2;21;20;41
2015;2;21;21;45
2015;2;22;21;33
2015;2;22;22;33
2015;2;23;22;29
2015;2;23;23;44
2015;2;24;23;32
2015;2;24;24;52
2015;2;25;24;32
2015;2;25;25;48
2015;2;26;25;45
2015;2;26;26;45
2015;2;27;26;35
2015;2;27;27;39
2015;2;28;27;51
2015;2;28;28;36
2015;2;29;28;54
2015;2;29;29;58
2015;2;30;29;62
2015;2;30;30;51
2015;2;31;30;50
2015;2;31;31;61
2015;2;32;31;82
2015;2;32;32;64
2015;2;33;32;67
2015;2;33;33;72
2015;2;34;33;73
2015;2;34;34;63
2015;2;35;34;92
2015;2;35;35;69
2015;2;36;35;89
2015;2;36;36;110
2015;2;37;36;101
2015;2;37;37;112
2015;2;38;37;100
2015;2;38;38;118
2015;2;39;38;121
2015;2;39;39;136
2015;2;40;39;115
2015;2;40;40;143
2015;2;41;40;155
2015;2;41;41;164
2015;2;42;41;184
2015;2;42;42;192
2015;2;43;42;196
2015;2;43;43;246
2015;2;44;43;244
2015;2;44;44;256
2015;2;45;44;242
2015;2;45;45;266
2015;2;46;45;285
2015;2;46;46;302
2015;2;47;46;305
2015;2;47;47;343
2015;2;48;47;349
2015;2;48;48;395
2015;2;49;48;399
2015;2;49;49;381
2015;2;50;49;392
2015;2;50;50;471
2015;2;51;50;482
2015;2;51;51;534
2015;2;52;51;513
2015;2;52;52;479
2015;2;53;52;528
2015;2;53;53;536
2015;2;54;53;610
2015;2;54;54;638
2015;2;55;54;638
2015;2;55;55;638
2015;2;56;55;699
2015;2;56;56;715
2015;2;57;56;715
2015;2;57;57;723
2015;2;58;57;800
2015;2;58;58;763
2015;2;59;58;813
2015;2;59;59;855
2015;2;60;59;889
2015;2;60;60;900
2015;2;61;60;912
2015;2;61;61;953
2015;2;62;61;933
2015;2;62;62;994
2015;2;63;62;994
2015;2;63;63;1150
2015;2;64;63;1043
2015;2;64;64;1157
2015;2;65;64;1152
2015;2;65;65;1316
2015;2;66;65;1241
2015;2;66;66;1291
2015;2;67;66;1318
2015;2;67;67;1388
2015;2;68;67;1349
2015;2;68;68;1428
2015;2;69;68;1469
2015;2;69;69;1499
2015;2;70;69;1236
2015;2;70;70;1259
2015;2;71;70;1262
2015;2;71;71;1346
2015;2;72;71;1434
2015;2;72;72;1396
2015;2;73;72;1442
2015;2;73;73;1515
2015;2;74;73;1415
2015;2;74;74;1351
2015;2;75;74;1520
2015;2;75;75;1805
2015;2;76;75;1910
2015;2;76;76;2072
2015;2;77;76;2115
2015;2;77;77;2214
2015;2;78;77;2263
2015;2;78;78;2439
2015;2;79;78;2504
2015;2;79;79;2744
2015;2;80;79;2872
2015;2;80;80;3152
2015;2;81;80;3331
2015;2;81;81;3667
2015;2;82;81;3877
2015;2;82;82;3922
2015;2;83;82;4367
2015;2;83;83;4478
2015;2;84;83;4923
2015;2;84;84;4980
2015;2;85;84;5588
2015;2;85;85;5462
2015;2;86;85;5748
2015;2;86;86;5863
2015;2;87;86;6338
2015;2;87;87;6339
2015;2;88;87;6676
2015;2;88;88;6534
2015;2;89;88;7018
2015;2;89;89;6860
2015;2;90;89;7430
2015;2;90;90;7148
2015;2;91;90;7432
2015;2;91;91;6809
2015;2;92;91;7422
2015;2;92;92;6658
2015;2;93;92;6920
2015;2;93;93;6526
2015;2;94;93;6967
2015;2;94;94;6022
2015;2;95;94;6402
2015;2;95;95;5330
2015;2;96;95;3901
2015;2;96;96;2330
2015;2;97;96;2522
2015;2;97;97;1993
2015;2;98;97;1967
2015;2;98;98;1519
2015;2;99;98;1412
2015;2;99;99;1063
2015;2;100;99;1130
2015;2;100;100;1241
2015;2;101;100;1551
2015;2;101;101;1149
2015;2;102;101;1071
2015;2;102;102;751
2015;2;103;102;726
2015;2;103;103;476
2015;2;104;103;465
2015;2;104;104;270
2015;2;105;104;293
2015;2;105;105;176
2015;2;106;105;186
2015;2;106;106;99
2015;2;107;106;78
2015;2;107;107;48
2015;2;108;107;36
2015;2;108;108;22
2015;2;109;108;18
2015;2;109;109;17
2015;2;110;109;7
2015;2;110;110;6
2015;2;111;110;3
2015;2;111;111;4
2015;2;112;111;5
2015;2;114;113;1
2015;2;114;114;1
2015;2;121;120;1
2016;1;0;0;1265
2016;1;1;0;168
2016;1;1;1;40
2016;1;2;1;36
2016;1;2;2;42
2016;1;3;2;39
2016;1;3;3;28
2016;1;4;3;30
2016;1;4;4;17
2016;1;5;4;24
2016;1;5;5;20
2016;1;6;5;22
2016;1;6;6;22
2016;1;7;6;22
2016;1;7;7;19
2016;1;8;7;13
2016;1;8;8;11
2016;1;9;8;13
2016;1;9;9;12
2016;1;10;9;14
2016;1;10;10;22
2016;1;11;10;14
2016;1;11;11;16
