PopName,Area,Year,YearReg,YearInterval,Sex,Age,AgeInterval,Lexis,RefCode,Access,Deaths,NoteCode1,NoteCode2,NoteCode3,LDB
DNK,2,1839,1839,1,m,80,5,RR,15,O,439,.,.,.,1
DNK,2,1839,1839,1,m,85,5,RR,15,O,191,.,.,.,1
DNK,2,1839,1839,1,m,90,5,RR,15,O,39,.,.,.,1
DNK,2,1839,1839,1,m,95,5,RR,15,O,12,.,.,.,1
DNK,2,1839,1839,1,m,100,5,RR,15,O,3,.,.,.,1
DNK,2,1839,1839,1,m,105,5,RR,15,O,1,.,.,.,1
DNK,2,1839,1839,1,m,110,+,RR,15,O,0,.,.,.,1
DNK,2,1840,1840,1,f,0,1,RR,16,O,3166,.,.,.,1
DNK,2,1840,1840,1,f,1,2,RR,16,O,1178,.,.,.,1
DNK,2,1840,1840,1,f,3,2,RR,16,O,517,.,.,.,1
DNK,2,1840,1840,1,f,5,5,RR,16,O,671,.,.,.,1
DNK,2,1840,1840,1,f,10,5,RR,16,O,413,.,.,.,1
DNK,2,1840,1840,1,f,15,5,RR,16,O,397,.,.,.,1
DNK,2,1840,1840,1,f,20,5,RR,16,O,406,.,.,.,1
DNK,2,1840,1840,1,f,25,5,RR,16,O,419,.,.,.,1
DNK,2,1840,1840,1,f,30,5,RR,16,O,448,.,.,.,1
DNK,2,1840,1840,1,f,35,5,RR,16,O,487,.,.,.,1
DNK,2,1840,1840,1,f,40,5,RR,16,O,462,.,.,.,1
DNK,2,1840,1840,1,f,45,5,RR,16,O,438,.,.,.,1
DNK,2,1840,1840,1,f,50,5,RR,16,O,419,.,.,.,1
DNK,2,1840,1840,1,f,55,5,RR,16,O,563,.,.,.,1
DNK,2,1840,1840,1,f,60,5,RR,16,O,742,.,.,.,1
DNK,2,1840,1840,1,f,65,5,RR,16,O,764,.,.,.,1
DNK,2,1840,1840,1,f,70,5,RR,16,O,909,.,.,.,1
DNK,2,1840,1840,1,f,75,5,RR,16,O,737,.,.,.,1
DNK,2,1840,1840,1,f,80,5,RR,16,O,573,.,.,.,1
DNK,2,1840,1840,1,f,85,5,RR,16,O,307,.,.,.,1
DNK,2,1840,1840,1,f,90,5,RR,16,O,91,.,.,.,1
DNK,2,1840,1840,1,f,95,5,RR,16,O,28,.,.,.,1
DNK,2,1840,1840,1,f,100,5,RR,16,O,2,.,.,.,1
DNK,2,1840,1840,1,f,105,5,RR,16,O,0,.,.,.,1
DNK,2,1840,1840,1,f,110,+,RR,16,O,0,.,.,.,1
DNK,2,1840,1840,1,m,0,1,RR,16,O,4194,.,.,.,1
DNK,2,1840,1840,1,m,1,2,RR,16,O,1336,.,.,.,1
DNK,2,1840,1840,1,m,3,2,RR,16,O,463,.,.,.,1
DNK,2,1840,1840,1,m,5,5,RR,16,O,604,.,.,.,1
DNK,2,1840,1840,1,m,10,5,RR,16,O,347,.,.,.,1
DNK,2,1840,1840,1,m,15,5,RR,16,O,399,.,.,.,1
DNK,2,1840,1840,1,m,20,5,RR,16,O,509,.,.,.,1
DNK,2,1840,1840,1,m,25,5,RR,16,O,361,.,.,.,1
DNK,2,1840,1840,1,m,30,5,RR,16,O,365,.,.,.,1
DNK,2,1840,1840,1,m,35,5,RR,16,O,423,.,.,.,1
DNK,2,1840,1840,1,m,40,5,RR,16,O,445,.,.,.,1
DNK,2,1840,1840,1,m,45,5,RR,16,O,530,.,.,.,1
