Year,Age,Sex,Deaths,TL_Deaths,TU_Deaths_Next_Year,Cohort,Country,Population,TL_Deaths_Prev_Year,TU_Deaths_Same_Year,Exposure
1929,80,m,364.4372335605633,183.190238336714,181.24699522384927,1849,dnk,3082.1066213878244,194.26757227990737,222.23078093306287,3072.7855518367724
1929,80,f,414,216,198,1849,fin,3576.599121981612,228,250,3569.2657886482784
1929,80,m,310,161,149,1849,fin,2221.650494714923,144,159,2216.650494714923
1930,80,f,1149,522,627,1850,swe,9168.176510759282,417,525,9132.176510759282
1930,80,m,882,397,485,1850,swe,7131.153668190434,391,415,7123.153668190434
1930,80,f,462.31627359469815,181.24699522384927,281.06927837084885,1850,dnk,3938.8783837798223,216.22454361054767,225.30703826169108,3935.8508855627747
1930,80,m,409.30767914471795,185.25245368183488,224.05522546288307,1850,dnk,3224.7529421422228,183.190238336714,181.24699522384927,3225.400689846511
1930,80,f,472,223,249,1850,fin,3554.1894227879993,216,198,3560.1894227879993
1930,80,m,302,141,161,1850,fin,2120.6471141363068,161,149,2124.6471141363068
1931,80,f,968,474,494,1851,swe,9058.330178949715,522,627,9023.330178949715
1931,80,m,850,414,436,1851,swe,7244.215966105475,397,485,7214.882632772142
1931,80,f,465.08221076297764,196.0483222800227,269.033888482955,1851,dnk,3714.5745975068835,181.24699522384927,281.06927837084885,3681.3005031245502
1931,80,m,388.07202809118826,192.04733611104263,196.02469198014563,1851,dnk,3009.4725513708927,185.25245368183488,224.05522546288307,2996.538294110543
1931,80,f,448,235,213,1851,fin,3580.453181663775,223,249,3571.7865149971085
1931,80,m,298,155,143,1851,fin,2200.2010543694614,141,161,2193.534387702795
1932,80,f,891,469,422,1852,swe,8644.355098115733,474,494,8637.688431449067
1932,80,m,768,371,397,1852,swe,6638.280340617684,414,436,6630.947007284351
1932,80,f,464.0594372151404,253.03187281110635,211.02756440403408,1852,dnk,4116.612915344671,196.0483222800227,269.033888482955,4092.284393277027
1932,80,m,407.05213994679457,221.0278414674091,186.0242984793855,1852,dnk,3287.495588893875,192.04733611104263,196.02469198014563,3286.169803604174
1932,80,f,472,217,255,1852,fin,3440.7577961279508,235,213,3448.0911294612843
1932,80,m,294,151,143,1852,fin,2082.927104558082,155,143,2086.927104558082
1933,80,f,850,396,454,1853,swe,8980.539915263686,469,422,8996.206581930352
1933,80,m,773,345,428,1853,swe,7167.425702419445,371,397,7158.759035752778
1933,80,f,440.0576540260885,220.02874013690757,220.02891388918096,1853,dnk,4012.588609084352,253.03187281110635,211.02756440403408,4026.5900452200426
1933,80,m,396.05187756651685,212.02769504102002,184.0241825254968,1853,dnk,3372.5089936620393,221.0278414674091,186.0242984793855,3384.1768413247137
1933,80,f,409,197,212,1853,fin,3464.9477409310985,217,255,3452.281074264432
1933,80,m,279,139,140,1853,fin,2135.668979122849,151,143,2138.3356457895156
1934,80,f,1136,513,623,1854,swe,10129.80987289553,396,454,10110.476539562196
1934,80,m,909,421,488,1854,swe,7930.531608875014,345,428,7902.864942208347
1934,80,f,475.07214102740863,233.030622437178,242.04151859023062,1854,dnk,4193.608661968616,220.02874013690757,220.02891388918096,4193.608604051191
1934,80,m,433.0660591759623,205.0269424876459,228.03911668831645,1854,dnk,3516.5354464519637,212.02769504102002,184.0241825254968,3525.869950623805
1934,80,f,482,227,255,1854,fin,3735.5480071429215,197,212,3730.5480071429215
1934,80,m,299,156,143,1854,fin,2863.623965804062,139,140,2863.2906324707287
1935,80,f,1018,474,544,1855,swe,9407.853481436057,513,623,9371.186814769391
1935,80,m,938,444,494,1855,swe,7601.647898316423,421,488,7579.31456498309
1935,80,f,474.06501526401877,253.04340579887747,221.0216094651413,1855,dnk,4151.579581698419,233.030622437178,242.04151859023062,4148.575949647402
1935,80,m,462.0619235144289,227.03894512389402,235.02297839053486,1855,dnk,3475.4939682785857,205.0269424876459,228.03911668831645,3467.823243545029
1935,80,f,466,216,250,1855,fin,3452.428902331243,227,255,3443.0955689979096
1935,80,m,280,122,158,1855,fin,2121.987332873371,156,143,2126.3206662067046
1936,80,f,1073,536,537,1856,swe,9364.97807726614,474,544,9341.644743932806
1936,80,m,821,399,422,1856,swe,7327.784953729513,444,494,7311.118287062846
1936,80,f,557.0767748239246,261.0255206805515,296.05125414337306,1856,dnk,4469.594127343722,253.04340579887747,221.0216094651413,4480.268059454967
1936,80,m,464.0633094688337,226.02209836706757,238.04121110176618,1856,dnk,3557.503418860869,227.03894512389402,235.02297839053486,3554.8420744386553
1936,80,f,440,256,184,1856,fin,3553.824066624743,216,250,3542.4907332914095
1936,80,m,295,158,137,1856,fin,2244.24968448625,122,158,2232.24968448625
1937,80,f,1061,497,564,1857,swe,9690.202349760286,536,537,9689.869016426952
1937,80,m,945,450,495,1857,swe,7609.963541085963,399,422,7602.296874419296
1937,80,f,499.10166076130923,233.0403453223173,266.0613154389919,1857,dnk,4309.5105070543505,261.0255206805515,296.05125414337306,4297.835262566743
1937,80,m,403.08159659912883,197.03411171028546,206.04748488884334,1857,dnk,3584.4418138844167,226.02209836706757,238.04121110176618,3580.4354429728505
1937,80,f,403,187,216,1857,fin,3567.1284349097923,256,184,3591.1284349097923
1937,80,m,287,141,146,1857,fin,2014.6874085186043,158,137,2021.6874085186043
1938,80,f,1181,545,636,1858,swe,10341.549141487345,497,564,10319.215808154011
1938,80,m,973,482,491,1858,swe,8254.216885940461,450,495,8239.216885940461
1938,80,f,556.1368186925058,259.0597018748079,297.0771168176979,1858,dnk,4523.465494347998,233.0403453223173,266.0613154389919,4512.4585043091065
1938,80,m,471.11541852135537,236.05440016391762,235.06101835743775,1858,dnk,3663.389654147044,197.03411171028546,206.04748488884334,3660.385196420858
1938,80,f,434.01611815115325,213,221.01611815115325,1858,fin,3530.0263551673365,187,216,3520.35968850067
1938,80,m,296.0124715106208,125,171.01247151062083,1858,fin,2114.450814032616,141,146,2112.7841473659496
1939,80,f,1275,600,675,1859,swe,10681.854401271044,545,636,10651.52106793771
1939,80,m,1041,484,557,1859,swe,8493.410009477087,482,491,8490.410009477087
1939,80,f,581.2245726331686,279.07244307117077,302.1521295619978,1859,dnk,4602.360582506478,259.0597018748079,297.0771168176979,4589.688110858848
1939,80,m,478.19197031244977,200.0519305169683,278.14003979548147,1859,dnk,3808.3078305748986,236.05440016391762,235.06101835743775,3808.638957843725
1939,80,f,530.0175038745556,240.01750387455556,290,1859,fin,3609.556710430711,213,221.01611815115325,3606.8846710469934
1939,80,m,361.0115233840824,158.0115233840824,203,1859,fin,2204.330941690327,125,171.01247151062083,2188.993451186787
1940,80,f,1203,567,636,1860,swe,10507.991456684133,600,675,10482.991456684133
1940,80,m,1059,511,548,1860,swe,8328.62805217973,484,557,8304.294718846397
1940,80,f,552.1244238470645,247.12442384706446,305,1860,dnk,4616.1244238470645,279.07244307117077,302.1521295619978,4608.4311950167885
1940,80,m,488.1219051457069,242.12190514570688,246,1860,dnk,3763.121905145707,200.0519305169683,278.14003979548147,3737.0925353862026
1940,80,f,508,242,266,1860,fin,3604.5516483516485,240.01750387455556,290,3587.8908163098336
1940,80,m,342,158,184,1860,fin,2054.5329341317365,158.0115233840824,203,2039.536775259764
1941,80,f,992,513,479,1861,swe,9838.94369494927,567,636,9815.94369494927
1941,80,m,832,409,423,1861,swe,7597.611439402386,511,548,7585.278106069053
1941,80,f,518,263,255,1861,dnk,4518,247.12442384706446,305,4498.7081412823545
1941,80,m,472,247,225,1861,dnk,3610,242.12190514570688,246,3608.7073017152356
1941,80,f,489,222,267,1861,fin,3763,242,266,3755
1941,80,m,313,148,165,1861,fin,2005,158,184,1996.3333333333333
1942,80,f,912,446,466,1862,swe,10588.105669528375,513,479,10599.439002861709
1942,80,m,826,412,414,1862,swe,8286.810792730515,409,423,8282.14412606385
1942,80,f,478,222,256,1862,dnk,4524,263,255,4526.666666666667
1942,80,m,381,192,189,1862,dnk,3591,247,225,3598.3333333333335
1942,80,f,423,219,204,1862,fin,3638,222,267,3623
1942,80,m,305,170,135,1862,fin,1943,148,165,1937.3333333333333
1943,80,f,1092,520,572,1863,swe,10866.323712231018,446,466,10859.657045564352
1943,80,m,949,459,490,1863,swe,8739.937465157765,412,414,8739.2707984911
1943,80,f,488,223,265,1863,dnk,4524,222,256,4512.666666666667
1943,80,m,430,198,232,1863,dnk,3678,192,189,3679
1943,80,f,478,211,267,1863,fin,3881,219,204,3886
1943,80,m,302,145,157,1863,fin,1943,170,135,1954.6666666666667
1944,80,f,1179.1878135801094,606,573.1878135801093,1864,swe,11280.404699520572,520,572,11263.071366187238
1944,80,m,989.069447541532,473,516.069447541532,1864,swe,8865.066214182183,459,490,8854.73288084885
1944,80,f,533,259,274,1864,dnk,4512,223,265,4498
1944,80,m,443,221,222,1864,dnk,3739,198,232,3727.6666666666665
1944,80,f,510,255,255,1864,fin,4258,211,267,4239.333333333333
1944,80,m,269,135,134,1864,fin,2071,145,157,2067
1945,80,f,1194.173277399933,566.1732773999331,628,1865,swe,11176.173277399932,606,573.1878135801093,11187.110672873228
1945,80,m,983.9656176831309,465.9656176831308,518,1865,swe,8742.96561768313,473,516.069447541532,8728.609135169287
1945,80,f,511,242,269,1865,dnk,4884,259,274,4879
1945,80,m,467,206,261,1865,dnk,3988,221,222,3987.6666666666665
1945,80,f,437,225,212,1865,fin,3702,255,255,3702
1945,80,m,271,134,137,1865,fin,1885,135,134,1885.3333333333333
1946,80,f,1187,524,663,1866,swe,11205,566.1732773999331,628,11184.391092466645
1946,80,m,1115,490,625,1866,swe,9103,465.9656176831308,518,9085.655205894376
1946,80,f,600,262,338,1866,dnk,5145,242,269,5136
1946,80,m,560,287,273,1866,dnk,4396,206,261,4377.666666666667
1946,80,f,405,210,195,1866,fin,3390,225,212,3394.3333333333335
1946,80,m,234,101,133,1866,fin,1681,134,137,1680
1947,80,f,1018,518,500,1867,swe,10124,524,663,10077.666666666666
1947,80,m,894,482,412,1867,swe,8137,490,625,8092
1947,80,f,507,250,257,1867,dnk,4958,262,338,4932.666666666667
1947,80,m,425,221,204,1867,dnk,4043,287,273,4047.6666666666665
1947,80,f,386,193,193,1867,fin,3428,210,195,3433
1947,80,m,215,106,109,1867,fin,1689,101,133,1678.3333333333333
1948,80,f,929,437,492,1868,swe,9313,518,500,9319
1948,80,m,767,358,409,1868,swe,7280,482,412,7303.333333333333
1948,80,f,471,218,253,1868,dnk,5287,250,257,5284.666666666667
1948,80,m,463,229,234,1868,dnk,4512,221,204,4517.666666666667
1948,80,f,351,154,197,1868,fin,2852,193,193,2852
1948,80,m,195,101,94,1868,fin,1514,106,109,1513
1949,80,f,1111,549,562,1869,swe,10074,437,492,10055.666666666666
1949,80,m,992,475,517,1869,swe,8509,358,409,8492
1949,80,f,570,287,283,1869,dnk,5432,218,253,5420.333333333333
1949,80,m,479,234,245,1869,dnk,4372,229,234,4370.333333333333
1949,80,f,510,225,285,1869,fin,4332,154,197,4317.666666666667
1949,80,m,305,141,164,1869,fin,2304,101,94,2306.3333333333335
1950,80,f,1138,578,560,1870,swe,10505,549,562,10500.666666666666
1950,80,m,953,473,480,1870,swe,8654,475,517,8640
1950,80,f,611,323,288,1870,dnk,5553,287,283,5554.333333333333
1950,80,m,533,277,256,1870,dnk,4697,234,245,4693.333333333333
1950,80,f,572,267,305,1870,fin,4847,225,285,4827
1950,80,m,356,174,182,1870,fin,2544,141,164,2536.3333333333335
1951,80,f,1096,552,544,1871,swe,11204,578,560,11210
1951,80,m,1004,517,487,1871,swe,9491,473,480,9488.666666666666
1951,80,f,502,249,253,1871,dnk,5566,323,288,5577.666666666667
1951,80,m,507,261,246,1871,dnk,4913,277,256,4920
1951,80,f,570,280,290,1871,fin,4736,267,305,4723.333333333333
1951,80,m,345,175,170,1871,fin,2397,174,182,2394.3333333333335
1952,80,f,1136,556,580,1872,swe,11165,552,544,11167.666666666666
1952,80,m,1015,482,533,1872,swe,9417,517,487,9427
1952,80,f,592,288,304,1872,dnk,5798,249,253,5796.666666666667
1952,80,m,554,266,288,1872,dnk,5166,261,246,5171
1952,80,f,590,294,296,1872,fin,4749,280,290,4745.666666666667
1952,80,m,332,146,186,1872,fin,2403,175,170,2404.6666666666665
1953,80,f,1167,571,596,1873,swe,11494,556,580,11486
1953,80,m,1055,493,562,1873,swe,9634,482,533,9617
1953,80,f,630,326,304,1873,dnk,5947,288,304,5941.666666666667
1953,80,m,581,278,303,1873,dnk,5303,266,288,5295.666666666667
1953,80,f,517,260,257,1873,fin,4778,294,296,4777.333333333333
1953,80,m,352,174,178,1873,fin,2410,146,186,2396.6666666666665
1954,80,f,1149,547,602,1874,swe,11820,571,596,11811.666666666666
1954,80,m,1088,536,552,1874,swe,10069,493,562,10046
1954,80,f,565,283,282,1874,dnk,6095,326,304,6102.333333333333
1954,80,m,561,284,277,1874,dnk,5405,278,303,5396.666666666667
1954,80,f,633,304,329,1874,fin,5048,260,257,5049
1954,80,m,337,162,175,1874,fin,2623,174,178,2621.6666666666665
1955,80,f,1151,565,586,1875,swe,12432,547,602,12413.666666666666
1955,80,m,1172,570,602,1875,swe,10668,536,552,10662.666666666666
1955,80,f,636,310,326,1875,dnk,6607,283,282,6607.333333333333
1955,80,m,583,275,308,1875,dnk,5889,284,277,5891.333333333333
1955,80,f,599,311,288,1875,fin,4961,304,329,4952.666666666667
1955,80,m,354,180,174,1875,fin,2540,162,175,2535.6666666666665
1956,80,f,1231,625,606,1876,swe,12697,565,586,12690
1956,80,m,1188,588,600,1876,swe,10940,570,602,10929.333333333334
1956,80,f,637,330,307,1876,dnk,6954,310,326,6948.666666666667
1956,80,m,643,315,328,1876,dnk,6089,275,308,6078
1956,80,f,563,253,310,1876,fin,5178,311,288,5185.666666666667
1956,80,m,358,192,166,1876,fin,2574,180,174,2576
1957,80,f,1420,709,711,1877,swe,13631,625,606,13637.333333333334
1957,80,m,1232,637,595,1877,swe,11624,588,600,11620
1957,80,f,699,352,347,1877,dnk,7143,330,307,7150.666666666667
1957,80,m,695,319,376,1877,dnk,6360,315,328,6355.666666666667
1957,80,f,603,314,289,1877,fin,5313,253,310,5294
1957,80,m,385,200,185,1877,fin,2766,192,166,2774.6666666666665
1958,80,f,1291,649,642,1878,swe,13617,709,711,13616.333333333334
1958,80,m,1136,565,571,1878,swe,11137,637,595,11151
1958,80,f,639,310,329,1878,dnk,7138,352,347,7139.666666666667
1958,80,m,654,340,314,1878,dnk,6304,319,376,6285
1958,80,f,606,306,300,1878,fin,5179,314,289,5187.333333333333
1958,80,m,335,183,152,1878,fin,2628,200,185,2633
1959,80,f,1351,679,672,1879,swe,14497,649,642,14499.333333333334
1959,80,m,1222,587,635,1879,swe,11900,565,571,11898
1959,80,f,703,340,363,1879,dnk,7410,310,329,7403.666666666667
1959,80,m,694,341,353,1879,dnk,6425,340,314,6433.666666666667
1959,80,f,640,322,318,1879,fin,5558,306,300,5560
1959,80,m,362,183,179,1879,fin,2793,183,152,2803.3333333333335
1960,80,f,1251,613,638,1880,swe,14100,679,672,14102.333333333334
1960,80,m,1144,581,563,1880,swe,11496,587,635,11480
1960,80,f,743,370,373,1880,dnk,7662,340,363,7654.333333333333
1960,80,m,631,321,310,1880,dnk,6448,341,353,6444
1960,80,f,596,283,313,1880,fin,5612,322,318,5613.333333333333
1960,80,m,364,192,172,1880,fin,2760,183,179,2761.3333333333335
1961,80,f,1359,642,717,1881,swe,14289,613,638,14280.666666666666
1961,80,m,1189,581,608,1881,swe,11583,581,563,11589
1961,80,f,716,346,370,1881,dnk,7791,370,373,7790
1961,80,m,690,338,352,1881,dnk,6466,321,310,6469.666666666667
1961,80,f,613,297,316,1881,fin,5349,283,313,5339
1961,80,m,334,166,168,1881,fin,2632,192,172,2638.6666666666665
1962,80,f,1302,656,646,1882,swe,14580,642,717,14555
1962,80,m,1269,645,624,1882,swe,11710,581,608,11701
1962,80,f,762,349,413,1882,dnk,8185,346,370,8177
1962,80,m,730,385,345,1882,dnk,6738,338,352,6733.333333333333
1962,80,f,708,334,374,1882,fin,6051,297,316,6044.666666666667
1962,80,m,425,207,218,1882,fin,3000,166,168,2999.3333333333335
1963,80,f,1327,636,691,1883,swe,15136,656,646,15139.333333333334
1963,80,m,1243,627,616,1883,swe,11785,645,624,11792
1963,80,f,816,392,424,1883,dnk,8279,349,413,8257.666666666666
1963,80,m,757,406,351,1883,dnk,6672,385,345,6685.333333333333
1963,80,f,693,349,344,1883,fin,6225,334,374,6211.666666666667
1963,80,m,413,189,224,1883,fin,3044,207,218,3040.3333333333335
1964,80,f,1324,662,662,1884,swe,16337,636,691,16318.666666666666
1964,80,m,1415,695,720,1884,swe,12909,627,616,12912.666666666666
1964,80,f,859,415,444,1884,dnk,8999,392,424,8988.333333333334
1964,80,m,779,388,391,1884,dnk,7174,406,351,7192.333333333333
1964,80,f,756,356,400,1884,fin,6406,349,344,6407.666666666667
1964,80,m,451,206,245,1884,fin,3121,189,224,3109.3333333333335
1965,80,f,1371,663,708,1885,swe,16622,662,662,16622
1965,80,m,1319,636,683,1885,swe,12928,695,720,12919.666666666666
1965,80,f,838,407,431,1885,dnk,9114,415,444,9104.333333333334
1965,80,m,787,361,426,1885,dnk,7096,388,391,7095
1965,80,f,734,360,374,1885,fin,6317,356,400,6302.333333333333
1965,80,m,403,195,208,1885,fin,3077,206,245,3064
1966,80,f,1362,663,699,1886,swe,17340,663,708,17325
1966,80,m,1340,705,635,1886,swe,13296,636,683,13280.333333333334
1966,80,f,811,405,406,1886,dnk,9108,407,431,9100
1966,80,m,763,385,378,1886,dnk,7121,361,426,7099.333333333333
1966,80,f,775,387,388,1886,fin,6727,360,374,6722.333333333333
1966,80,m,425,225,200,1886,fin,3176,195,208,3171.6666666666665
1967,80,f,1463,681,782,1887,swe,17955,663,699,17943
1967,80,m,1368,659,709,1887,swe,13408,705,635,13431.333333333334
1967,80,f,809,407,402,1887,dnk,9477,405,406,9476.666666666666
1967,80,m,718,357,361,1887,dnk,7070,385,378,7072.333333333333
1967,80,f,831,413,418,1887,fin,7021,387,388,7020.666666666667
1967,80,m,482,230,252,1887,fin,3425,225,200,3433.3333333333335
1968,80,f,1463,727,736,1888,swe,18103,681,782,18069.333333333332
1968,80,m,1428,708,720,1888,swe,13400,659,709,13383.333333333334
1968,80,f,755,390,365,1888,dnk,9603,407,402,9604.666666666666
1968,80,m,734,363,371,1888,dnk,7260,357,361,7258.666666666667
1968,80,f,747,380,367,1888,fin,6863,413,418,6861.333333333333
1968,80,m,439,223,216,1888,fin,3260,230,252,3252.6666666666665
1969,80,f,1387,699,688,1889,swe,18062,727,736,18059
1969,80,m,1344,684,660,1889,swe,13088,708,720,13084
1969,80,f,736,353,383,1889,dnk,9823,390,365,9831.333333333334
1969,80,m,723,375,348,1889,dnk,7250,363,371,7247.333333333333
1969,80,f,762,376,386,1889,fin,6645,380,367,6649.333333333333
1969,80,m,479,227,252,1889,fin,3305,223,216,3307.3333333333335
1970,80,f,1397,704,693,1890,swe,18742,699,688,18745.666666666668
1970,80,m,1297,634,663,1890,swe,13462,684,660,13470
1970,80,f,747,367,380,1890,dnk,10254,353,383,10244
1970,80,m,720,375,345,1890,dnk,7453,375,348,7462
1970,80,f,695,331,364,1890,fin,6821,376,386,6817.666666666667
1970,80,m,437,220,217,1890,fin,3299,227,252,3290.6666666666665
1971,80,f,1465,727,738,1891,swe,19937,704,693,19940.666666666668
1971,80,m,1412,742,670,1891,swe,14186,634,663,14176.333333333334
1971,80,f,815,409,406,1891,dnk,10853,367,380,10848.666666666666
1971,80,m,774,391,383,1891,dnk,7731,375,345,7741
1971,80,f,788,402,386,1891,fin,7610,331,364,7599
1971,80,m,500,252,248,1891,fin,3633,220,217,3634
1972,80,f,1424,704,720,1892,swe,20227,727,738,20223.333333333332
1972,80,m,1363,669,694,1892,swe,14054,742,670,14078
1972,80,f,719,366,353,1892,dnk,10864,409,406,10865
1972,80,m,716,349,367,1892,dnk,7438,391,383,7440.666666666667
1972,80,f,684,338,346,1892,fin,7319,402,386,7324.333333333333
1972,80,m,425,231,194,1892,fin,3550,252,248,3551.3333333333335
1973,80,f,1452,693,759,1893,swe,20947,704,720,20941.666666666668
1973,80,m,1521,773,748,1893,swe,14546,669,694,14537.666666666666
1973,80,f,838,412,426,1893,dnk,11611,366,353,11615.333333333334
1973,80,m,825,384,441,1893,dnk,7887,349,367,7881
1973,80,f,684,348,336,1893,fin,7404,338,346,7401.333333333333
1973,80,m,425,206,219,1893,fin,3504,231,194,3516.3333333333335
1974,80,f,1503,728,775,1894,swe,21549,693,759,21527
1974,80,m,1473,720,753,1894,swe,14558,773,748,14566.333333333334
1974,80,f,809,406,403,1894,dnk,11878,412,426,11873.333333333334
1974,80,m,770,374,396,1894,dnk,8197,384,441,8178
1974,80,f,730,393,337,1894,fin,8070,348,336,8074
1974,80,m,459,243,216,1894,fin,3840,206,219,3835.6666666666665
1975,80,f,1603,773,830,1895,swe,22330,728,775,22314.333333333332
1975,80,m,1585,779,806,1895,swe,15277,720,753,15266
1975,80,f,884,426,458,1895,dnk,12492,406,403,12493
1975,80,m,850,413,437,1895,dnk,8370,374,396,8362.666666666666
1975,80,f,727,346,381,1895,fin,8743,393,337,8761.666666666666
1975,80,m,519,249,270,1895,fin,4167,243,216,4176
1976,80,f,1535,776,759,1896,swe,22831,773,830,22812
1976,80,m,1568,740,828,1896,swe,15815,779,806,15806
1976,80,f,853,423,430,1896,dnk,13146,426,458,13135.333333333334
1976,80,m,768,412,356,1896,dnk,8409,413,437,8401
1976,80,f,776,389,387,1896,fin,9140,346,381,9128.333333333334
1976,80,m,485,249,236,1896,fin,4082,249,270,4075
1977,80,f,1496,715,781,1897,swe,23214,776,759,23219.666666666668
1977,80,m,1580,789,791,1897,swe,15742,740,828,15712.666666666666
1977,80,f,841,427,414,1897,dnk,13190,423,430,13187.666666666666
1977,80,m,831,396,435,1897,dnk,8432,412,356,8450.666666666666
1977,80,f,756,348,408,1897,fin,9505,389,387,9505.666666666666
1977,80,m,537,247,290,1897,fin,4277,249,236,4281.333333333333
1978,80,f,1649,840,809,1898,swe,24295,715,781,24273
1978,80,m,1628,846,782,1898,swe,16364,789,791,16363.333333333334
1978,80,f,891,426,465,1898,dnk,13713,427,414,13717.333333333334
1978,80,m,881,444,437,1898,dnk,8735,396,435,8722
1978,80,f,807,392,415,1898,fin,10552,348,408,10532
1978,80,m,537,290,247,1898,fin,4782,247,290,4767.666666666667
1979,80,f,1629,790,839,1899,swe,24631,840,809,24641.333333333332
1979,80,m,1711,867,844,1899,swe,16298,846,782,16319.333333333334
1979,80,f,913,445,468,1899,dnk,13895,426,465,13882
1979,80,m,873,429,444,1899,dnk,8455,444,437,8457.333333333334
1979,80,f,857,415,442,1899,fin,10947,392,415,10939.333333333334
1979,80,m,505,247,258,1899,fin,4919,290,247,4933.333333333333
1980,80,f,1686,852,834,1900,swe,26429,790,839,26412.666666666668
1980,80,m,1680,852,828,1900,swe,17218,867,844,17225.666666666668
1980,80,f,935,436,499,1900,dnk,14291,445,468,14283.333333333334
1980,80,m,942,456,486,1900,dnk,8803,429,444,8798
1980,80,f,785,390,395,1900,fin,11108,415,442,11099
1980,80,m,566,288,278,1900,fin,5033,247,258,5029.333333333333
1981,80,f,1729,842,887,1901,swe,27102,852,834,27108
1981,80,m,1739,841,898,1901,swe,17759,852,828,17767
1981,80,f,937,450,487,1901,dnk,14931,436,499,14910
1981,80,m,930,464,466,1901,dnk,8960,456,486,8950
1981,80,f,897,466,431,1901,fin,11956,390,395,11954.333333333334
1981,80,m,558,291,267,1901,fin,5321,288,278,5324.333333333333
1982,80,f,1657,818,839,1902,swe,27931,842,887,27916
1982,80,m,1721,877,844,1902,swe,18181,841,898,18162
1982,80,f,945,468,477,1902,dnk,15311,450,487,15298.666666666666
1982,80,m,939,465,474,1902,dnk,9274,464,466,9273.333333333334
1982,80,f,873,431,442,1902,fin,12388,466,431,12399.666666666666
1982,80,m,591,291,300,1902,fin,5464,291,267,5472
1983,80,f,1580,789,791,1903,swe,27899,818,839,27892
1983,80,m,1671,832,839,1903,swe,18059,877,844,18070
1983,80,f,995,519,476,1903,dnk,15325,468,477,15322
1983,80,m,876,456,420,1903,dnk,9128,465,474,9125
1983,80,f,903,432,471,1903,fin,12382,431,442,12378.333333333334
1983,80,m,610,312,298,1903,fin,5690,291,300,5687
1984,80,f,1661,836,825,1904,swe,29057,789,791,29056.333333333332
1984,80,m,1753,844,909,1904,swe,18808,832,839,18805.666666666668
1984,80,f,987,476,511,1904,dnk,15855,519,476,15869.333333333334
1984,80,m,981,462,519,1904,dnk,9463,456,420,9475
1984,80,f,1008,476,532,1904,fin,13518,432,471,13505
1984,80,m,704,330,374,1904,fin,5981,312,298,5985.666666666667
1985,80,f,1719,840,879,1905,swe,29587,836,825,29590.666666666668
1985,80,m,1701,858,843,1905,swe,18925,844,909,18903.333333333332
1985,80,f,964,474,490,1905,dnk,16002,476,511,15990.333333333334
1985,80,m,906,451,455,1905,dnk,9596,462,519,9577
1985,80,f,965,491,474,1905,fin,13618,476,532,13599.333333333334
1985,80,m,660,322,338,1905,fin,6055,330,374,6040.333333333333
1986,80,f,1725,850,875,1906,swe,30438,840,879,30425
1986,80,m,1843,925,918,1906,swe,20045,858,843,20050
1986,80,f,1004,520,484,1906,dnk,16481,474,490,16475.666666666668
1986,80,m,951,479,472,1906,dnk,9692,451,455,9690.666666666666
1986,80,f,997,485,512,1906,fin,14734,491,474,14739.666666666666
1986,80,m,702,325,377,1906,fin,6562,322,338,6556.666666666667
1896,81,f,663.5000298760344,311.2454016107967,352.2546282652378,1815,swe,5448.119427818172,264.25850492390333,303.2390890291685,5435.125899783084
1896,81,m,566.4280886102931,284.2240966478015,282.2039919624916,1815,swe,3927.6874777065564,188.18408683974934,230.18148672181107,3913.6883444125356
1897,81,f,656.4290432537341,324.2343737441393,332.19466950959486,1816,swe,5661.761880962319,311.2454016107967,352.2546282652378,5648.092138744172
1897,81,m,526.3448699760218,266.19241795043536,260.15245202558634,1816,swe,4099.416643060853,284.2240966478015,282.2039919624916,4100.09001128929
1898,81,f,692.4687243542371,316.18528784648186,376.2834365077552,1817,swe,5368.304718763882,324.2343737441393,332.19466950959486,5365.651286842064
1898,81,m,589.3974445718861,278.1630063965885,311.23443817529756,1817,swe,3926.0860831800674,266.19241795043536,260.15245202558634,3928.099405155017
1899,81,f,744.6143783643865,332.25026840578386,412.36410995860274,1818,swe,5510.902484787941,316.18528784648186,376.2834365077552,5490.869768567516
1899,81,m,616.5090533160155,272.20503917582295,344.3040141401926,1818,swe,4209.748552827621,278.1630063965885,311.23443817529756,4198.724742234718
1900,81,f,664.2863388994838,324.2863388994837,340,1819,swe,5562.286338899484,332.25026840578386,412.36410995860274,5535.581725048544
1900,81,m,565.2421507977115,274.24215079771153,291,1819,swe,4194.2421507977115,272.20503917582295,344.3040141401926,4170.209159142922
1901,81,f,712,337,375,1820,swe,5939,324.2863388994837,340,5933.762112966495
1901,81,m,542,238,304,1820,swe,4497,274.24215079771153,291,4491.414050265904
1902,81,f,760,380,380,1821,swe,6436,337,375,6423.333333333333
1902,81,m,659,327,332,1821,swe,5039,238,304,5017
1903,81,f,845,389,456,1822,swe,6862,380,380,6862
1903,81,m,683,321,362,1822,swe,5046,327,332,5044.333333333333
1904,81,f,866,444,422,1823,swe,7233,389,456,7210.666666666667
1904,81,m,703,335,368,1823,swe,5387,321,362,5373.333333333333
1905,81,f,806,376,430,1824,swe,6765,444,422,6772.333333333333
1905,81,m,645,334,311,1824,swe,5091,335,368,5080
1906,81,f,865,407,458,1825,swe,7217,376,430,7199
1906,81,m,730,360,370,1825,swe,5439,334,311,5446.666666666667
1907,81,f,885,411,474,1826,swe,7103,407,458,7086
1907,81,m,714,343,371,1826,swe,5358,360,370,5354.666666666667
