Year,Sex,Age,AgeInterval,Lexis,Deaths
1967,f,29,1,TL,17
1967,f,29,1,TU,15
1967,f,30,1,TL,14
1967,f,30,1,TU,11
1967,f,31,1,TL,13
1967,f,31,1,TU,15
1967,f,32,1,TL,23
1967,f,32,1,TU,22
1967,f,33,1,TL,23
1967,f,33,1,TU,16
1967,f,34,1,TL,19
1967,f,34,1,TU,23
1967,f,35,1,TL,20
1967,f,35,1,TU,25
1967,f,36,1,TL,19
1967,f,36,1,TU,26
1967,f,37,1,TL,27
1967,f,37,1,TU,21
1967,f,38,1,TL,22
1967,f,38,1,TU,23
1967,f,39,1,TL,31
1967,f,39,1,TU,27
1967,f,40,1,TL,29
1967,f,40,1,TU,38
1967,f,41,1,TL,36
1967,f,41,1,TU,42
1967,f,42,1,TL,40
1967,f,42,1,TU,41
1967,f,43,1,TL,50
1967,f,43,1,TU,50
1967,f,44,1,TL,55
1967,f,44,1,TU,49
1967,f,45,1,TL,51
1967,f,45,1,TU,67
1967,f,46,1,TL,72
1967,f,46,1,TU,74
1967,f,47,1,TL,88
1967,f,47,1,TU,71
1967,f,48,1,TL,76
1967,f,48,1,TU,76
1967,f,49,1,TL,84
1967,f,49,1,TU,56
1967,f,50,1,TL,80
1967,f,50,1,TU,88
1967,f,51,1,TL,99
1967,f,51,1,TU,87
1967,f,52,1,TL,97
1967,f,52,1,TU,102
1967,f,53,1,TL,104
1967,f,53,1,TU,109
1967,f,54,1,TL,124
1967,f,54,1,TU,102
1967,f,55,1,TL,121
1967,f,55,1,TU,134
1967,f,56,1,TL,134
1967,f,56,1,TU,132
1967,f,57,1,TL,162
1967,f,57,1,TU,170
1967,f,58,1,TL,184
1967,f,58,1,TU,173
1967,f,59,1,TL,166
1967,f,59,1,TU,182
1967,f,60,1,TL,188
1967,f,60,1,TU,173
1967,f,61,1,TL,199
1967,f,61,1,TU,211
1967,f,62,1,TL,238
1967,f,62,1,TU,223
1967,f,63,1,TL,287
1967,f,63,1,TU,259
1967,f,64,1,TL,227
1967,f,64,1,TU,236
1967,f,65,1,TL,285
1967,f,65,1,TU,302
1967,f,66,1,TL,315
1967,f,66,1,TU,327
1967,f,67,1,TL,368
1967,f,67,1,TU,305
1967,f,68,1,TL,357
1967,f,68,1,TU,354
1967,f,69,1,TL,443
1967,f,69,1,TU,431
1967,f,70,1,TL,421
1967,f,70,1,TU,429
1967,f,71,1,TL,497
1967,f,71,1,TU,462
1967,f,72,1,TL,521
1967,f,72,1,TU,517
1967,f,73,1,TL,517
1967,f,73,1,TU,523
1967,f,74,1,TL,592
1967,f,74,1,TU,537
1967,f,75,1,TL,619
1967,f,75,1,TU,623
1967,f,76,1,TL,641
1967,f,76,1,TU,642
1967,f,77,1,TL,695
1967,f,77,1,TU,659
1967,f,78,1,TL,722
1967,f,78,1,TU,716
1967,f,79,1,TL,723
1967,f,79,1,TU,807
1967,f,80,1,TL,681
1967,f,80,1,TU,699
1967,f,81,1,TL,755
1967,f,81,1,TU,701
1967,f,82,1,TL,646
1967,f,82,1,TU,733
1967,f,83,1,TL,664
1967,f,83,1,TU,608
1967,f,84,1,TL,602
1967,f,84,1,TU,604
1967,f,85,1,TL,614
1967,f,85,1,TU,552
1967,f,86,1,TL,546
1967,f,86,1,TU,510
1967,f,87,1,TL,476
1967,f,87,1,TU,467
1967,f,88,1,TL,433
1967,f,88,1,TU,415
1967,f,89,1,TL,345
1967,f,89,1,TU,335
1967,f,90,1,TL,300
1967,f,90,1,TU,266
1967,f,91,1,TL,256
1967,f,91,1,TU,230
1967,f,92,1,TL,211
1967,f,92,1,TU,167
1967,f,93,1,TL,153
1967,f,93,1,TU,137
1967,f,94,1,TL,99
1967,f,94,1,TU,86
1967,f,95,1,TL,59
1967,f,95,1,TU,68
1967,f,96,1,TL,64
1967,f,96,1,TU,45
1967,f,97,1,TL,33
1967,f,97,1,TU,32
1967,f,98,1,TL,23
1967,f,98,1,TU,14
1967,f,99,1,TL,8
1967,f,99,1,TU,5
1967,f,100,1,TL,5
1967,f,100,1,TU,8
1967,f,101,1,TL,5
1967,f,101,1,TU,4
1967,f,102,1,TL,3
1967,f,102,1,TU,4
1967,f,103,1,TL,2
1967,f,103,1,TU,3
1967,f,104,1,TL,1
1967,f,105,1,TU,1
1967,m,0,1,TL,827
1967,m,0,1,TU,65
1967,m,1,1,TL,27
1967,m,1,1,TU,19
1967,m,2,1,TL,22
1967,m,2,1,TU,13
1967,m,3,1,TL,17
1967,m,3,1,TU,22
1967,m,4,1,TL,12
1967,m,4,1,TU,13
1967,m,5,1,TL,13
1967,m,5,1,TU,11
1967,m,6,1,TL,13
1967,m,6,1,TU,14
1967,m,7,1,TL,11
1967,m,7,1,TU,9
1967,m,8,1,TL,6
1967,m,8,1,TU,14
1967,m,9,1,TL,7
1967,m,9,1,TU,8
1967,m,10,1,TL,11
1967,m,10,1,TU,6
1967,m,11,1,TL,5
1967,m,11,1,TU,8
1967,m,12,1,TL,7
1967,m,12,1,TU,10
1967,m,13,1,TL,7
1967,m,13,1,TU,12
1967,m,14,1,TL,6
1967,m,14,1,TU,15
1967,m,15,1,TL,17
1967,m,15,1,TU,7
1967,m,16,1,TL,22
1967,m,16,1,TU,16
1967,m,17,1,TL,19
1967,m,17,1,TU,16
1967,m,18,1,TL,37
1967,m,18,1,TU,39
1967,m,19,1,TL,27
1967,m,19,1,TU,27
1967,m,20,1,TL,40
1967,m,20,1,TU,28
1967,m,21,1,TL,31
1967,m,21,1,TU,37
1967,m,22,1,TL,51
1967,m,22,1,TU,34
1967,m,23,1,TL,34
1967,m,23,1,TU,35
1967,m,24,1,TL,46
1967,m,24,1,TU,24
1967,m,25,1,TL,26
1967,m,25,1,TU,32
1967,m,26,1,TL,28
1967,m,26,1,TU,29
1967,m,27,1,TL,47
1967,m,27,1,TU,33
1967,m,28,1,TL,38
1967,m,28,1,TU,31
1967,m,29,1,TL,32
1967,m,29,1,TU,30
1967,m,30,1,TL,33
1967,m,30,1,TU,33
1967,m,31,1,TL,35
1967,m,31,1,TU,32
1967,m,32,1,TL,27
1967,m,32,1,TU,31
1967,m,33,1,TL,30
1967,m,33,1,TU,36
1967,m,34,1,TL,40
1967,m,34,1,TU,41
1967,m,35,1,TL,43
1967,m,35,1,TU,38
1967,m,36,1,TL,39
1967,m,36,1,TU,34
1967,m,37,1,TL,40
1967,m,37,1,TU,44
1967,m,38,1,TL,53
1967,m,38,1,TU,42
1967,m,39,1,TL,58
1967,m,39,1,TU,51
1967,m,40,1,TL,59
1967,m,40,1,TU,58
1967,m,41,1,TL,64
1967,m,41,1,TU,71
1967,m,42,1,TL,87
1967,m,42,1,TU,71
1967,m,43,1,TL,89
1967,m,43,1,TU,81
1967,m,44,1,TL,67
1967,m,44,1,TU,80
1967,m,45,1,TL,102
1967,m,45,1,TU,78
1967,m,46,1,TL,100
1967,m,46,1,TU,124
1967,m,47,1,TL,153
1967,m,47,1,TU,94
1967,m,48,1,TL,103
1967,m,48,1,TU,131
1967,m,49,1,TL,110
1967,m,49,1,TU,143
1967,m,50,1,TL,132
1967,m,50,1,TU,117
1967,m,51,1,TL,151
1967,m,51,1,TU,143
1967,m,52,1,TL,173
1967,m,52,1,TU,171
1967,m,53,1,TL,196
1967,m,53,1,TU,201
1967,m,54,1,TL,220
1967,m,54,1,TU,228
1967,m,55,1,TL,227
1967,m,55,1,TU,208
1967,m,56,1,TL,266
1967,m,56,1,TU,258
1967,m,57,1,TL,290
1967,m,57,1,TU,269
1967,m,58,1,TL,311
1967,m,58,1,TU,283
1967,m,59,1,TL,301
1967,m,59,1,TU,295
1967,m,60,1,TL,346
1967,m,60,1,TU,348
1967,m,61,1,TL,409
1967,m,61,1,TU,371
1967,m,62,1,TL,362
1967,m,62,1,TU,404
1967,m,63,1,TL,422
1967,m,63,1,TU,400
1967,m,64,1,TL,452
1967,m,64,1,TU,434
1967,m,65,1,TL,454
1967,m,65,1,TU,474
1967,m,66,1,TL,521
1967,m,66,1,TU,516
1967,m,67,1,TL,560
1967,m,67,1,TU,521
1967,m,68,1,TL,549
1967,m,68,1,TU,540
1967,m,69,1,TL,580
1967,m,69,1,TU,568
1967,m,70,1,TL,628
1967,m,70,1,TU,576
1967,m,71,1,TL,625
1967,m,71,1,TU,636
1967,m,72,1,TL,670
1967,m,72,1,TU,603
1967,m,73,1,TL,657
1967,m,73,1,TU,610
1967,m,74,1,TL,685
1967,m,74,1,TU,633
1967,m,75,1,TL,694
1967,m,75,1,TU,692
1967,m,76,1,TL,689
1967,m,76,1,TU,684
1967,m,77,1,TL,711
1967,m,77,1,TU,673
1967,m,78,1,TL,695
1967,m,78,1,TU,665
1967,m,79,1,TL,699
1967,m,79,1,TU,666
1967,m,80,1,TL,659
1967,m,80,1,TU,635
1967,m,81,1,TL,635
1967,m,81,1,TU,619
1967,m,82,1,TL,667
1967,m,82,1,TU,638
1967,m,83,1,TL,612
1967,m,83,1,TU,576
1967,m,84,1,TL,502
1967,m,84,1,TU,530
1967,m,85,1,TL,464
1967,m,85,1,TU,458
1967,m,86,1,TL,433
1967,m,86,1,TU,402
1967,m,87,1,TL,380
1967,m,87,1,TU,393
1967,m,88,1,TL,348
1967,m,88,1,TU,291
1967,m,89,1,TL,287
1967,m,89,1,TU,273
1967,m,90,1,TL,242
1967,m,90,1,TU,208
1967,m,91,1,TL,185
1967,m,91,1,TU,155
1967,m,92,1,TL,155
1967,m,92,1,TU,115
1967,m,93,1,TL,110
1967,m,93,1,TU,92
1967,m,94,1,TL,86
1967,m,94,1,TU,68
1967,m,95,1,TL,56
1967,m,95,1,TU,48
1967,m,96,1,TL,34
1967,m,96,1,TU,30
1967,m,97,1,TL,8
1967,m,97,1,TU,18
1967,m,98,1,TL,20
1967,m,98,1,TU,6
1967,m,99,1,TL,6
1967,m,99,1,TU,3
1967,m,100,1,TL,3
1967,m,100,1,TU,3
1967,m,101,1,TL,1
1967,m,101,1,TU,2
1967,m,102,1,TL,1
1967,m,103,1,TL,1
1967,m,103,1,TU,1
1967,m,104,1,TU,1
1967,m,105,1,TL,1
1968,f,0,1,TL,566
1968,f,0,1,TU,48
1968,f,1,1,TL,18
1968,f,1,1,TU,16
1968,f,2,1,TL,15
1968,f,2,1,TU,14
1968,f,3,1,TL,9
1968,f,3,1,TU,10
1968,f,4,1,TL,8
1968,f,4,1,TU,10
1968,f,5,1,TL,11
1968,f,5,1,TU,8
1968,f,6,1,TL,14
1968,f,6,1,TU,12
1968,f,7,1,TL,8
1968,f,7,1,TU,9
1968,f,8,1,TL,8
1968,f,8,1,TU,13
1968,f,9,1,TL,6
1968,f,9,1,TU,6
1968,f,10,1,TL,6
1968,f,10,1,TU,2
1968,f,11,1,TL,4
1968,f,11,1,TU,6
1968,f,12,1,TL,12
1968,f,12,1,TU,6
1968,f,13,1,TL,7
1968,f,13,1,TU,6
1968,f,14,1,TL,10
1968,f,14,1,TU,4
1968,f,15,1,TL,9
1968,f,15,1,TU,6
1968,f,16,1,TL,7
1968,f,16,1,TU,5
1968,f,17,1,TL,13
1968,f,17,1,TU,14
1968,f,18,1,TL,12
1968,f,18,1,TU,12
1968,f,19,1,TL,11
1968,f,19,1,TU,20
1968,f,20,1,TL,20
1968,f,20,1,TU,14
1968,f,21,1,TL,17
1968,f,21,1,TU,17
1968,f,22,1,TL,19
1968,f,22,1,TU,11
1968,f,23,1,TL,12
1968,f,23,1,TU,18
1968,f,24,1,TL,15
1968,f,24,1,TU,20
1968,f,25,1,TL,15
1968,f,25,1,TU,12
1968,f,26,1,TL,13
1968,f,26,1,TU,16
1968,f,27,1,TL,10
1968,f,27,1,TU,18
1968,f,28,1,TL,12
1968,f,28,1,TU,12
1968,f,29,1,TL,15
1968,f,29,1,TU,13
1968,f,30,1,TL,16
1968,f,30,1,TU,18
1968,f,31,1,TL,16
1968,f,31,1,TU,18
1968,f,32,1,TL,18
1968,f,32,1,TU,19
1968,f,33,1,TL,15
1968,f,33,1,TU,9
1968,f,34,1,TL,21
1968,f,34,1,TU,21
1968,f,35,1,TL,24
1968,f,35,1,TU,18
1968,f,36,1,TL,23
1968,f,36,1,TU,22
1968,f,37,1,TL,34
1968,f,37,1,TU,22
1968,f,38,1,TL,29
1968,f,38,1,TU,30
1968,f,39,1,TL,22
1968,f,39,1,TU,28
1968,f,40,1,TL,34
1968,f,40,1,TU,34
1968,f,41,1,TL,32
1968,f,41,1,TU,40
1968,f,42,1,TL,43
1968,f,42,1,TU,52
1968,f,43,1,TL,34
1968,f,43,1,TU,38
1968,f,44,1,TL,50
1968,f,44,1,TU,54
1968,f,45,1,TL,56
1968,f,45,1,TU,52
1968,f,46,1,TL,72
1968,f,46,1,TU,80
1968,f,47,1,TL,84
1968,f,47,1,TU,80
1968,f,48,1,TL,100
1968,f,48,1,TU,80
1968,f,49,1,TL,65
1968,f,49,1,TU,60
1968,f,50,1,TL,85
1968,f,50,1,TU,80
1968,f,51,1,TL,88
1968,f,51,1,TU,67
1968,f,52,1,TL,88
1968,f,52,1,TU,121
1968,f,53,1,TL,111
1968,f,53,1,TU,122
1968,f,54,1,TL,110
1968,f,54,1,TU,123
1968,f,55,1,TL,117
1968,f,55,1,TU,128
1968,f,56,1,TL,153
1968,f,56,1,TU,149
1968,f,57,1,TL,150
1968,f,57,1,TU,160
1968,f,58,1,TL,193
1968,f,58,1,TU,187
1968,f,59,1,TL,208
1968,f,59,1,TU,192
1968,f,60,1,TL,194
1968,f,60,1,TU,197
1968,f,61,1,TL,205
1968,f,61,1,TU,214
1968,f,62,1,TL,217
1968,f,62,1,TU,241
1968,f,63,1,TL,246
1968,f,63,1,TU,266
1968,f,64,1,TL,271
1968,f,64,1,TU,277
1968,f,65,1,TL,307
1968,f,65,1,TU,312
1968,f,66,1,TL,355
1968,f,66,1,TU,328
1968,f,67,1,TL,335
1968,f,67,1,TU,363
1968,f,68,1,TL,370
1968,f,68,1,TU,357
1968,f,69,1,TL,418
1968,f,69,1,TU,382
1968,f,70,1,TL,425
1968,f,70,1,TU,455
1968,f,71,1,TL,448
1968,f,71,1,TU,500
1968,f,72,1,TL,546
1968,f,72,1,TU,554
1968,f,73,1,TL,562
1968,f,73,1,TU,619
1968,f,74,1,TL,583
1968,f,74,1,TU,589
1968,f,75,1,TL,642
1968,f,75,1,TU,611
1968,f,76,1,TL,646
1968,f,76,1,TU,715
1968,f,77,1,TL,707
1968,f,77,1,TU,714
1968,f,78,1,TL,686
1968,f,78,1,TU,719
1968,f,79,1,TL,734
1968,f,79,1,TU,792
1968,f,80,1,TL,727
1968,f,80,1,TU,782
1968,f,81,1,TL,720
1968,f,81,1,TU,790
1968,f,82,1,TL,761
1968,f,82,1,TU,791
1968,f,83,1,TL,702
1968,f,83,1,TU,775
1968,f,84,1,TL,576
1968,f,84,1,TU,688
1968,f,85,1,TL,538
1968,f,85,1,TU,618
1968,f,86,1,TL,505
1968,f,86,1,TU,581
1968,f,87,1,TL,468
1968,f,87,1,TU,488
1968,f,88,1,TL,474
1968,f,88,1,TU,472
1968,f,89,1,TL,372
1968,f,89,1,TU,343
1968,f,90,1,TL,312
1968,f,90,1,TU,315
1968,f,91,1,TL,256
1968,f,91,1,TU,247
1968,f,92,1,TL,198
1968,f,92,1,TU,220
1968,f,93,1,TL,137
1968,f,93,1,TU,138
1968,f,94,1,TL,109
1968,f,94,1,TU,100
1968,f,95,1,TL,79
1968,f,95,1,TU,80
1968,f,96,1,TL,45
1968,f,96,1,TU,57
1968,f,97,1,TL,52
1968,f,97,1,TU,36
1968,f,98,1,TL,22
1968,f,98,1,TU,27
1968,f,99,1,TL,18
1968,f,99,1,TU,14
1968,f,100,1,TL,14
1968,f,100,1,TU,14
1968,f,101,1,TL,8
1968,f,101,1,TU,6
1968,f,102,1,TL,4
1968,f,102,1,TU,2
1968,f,103,1,TL,2
1968,f,103,1,TU,3
1968,f,104,1,TL,2
1968,f,104,1,TU,2
1968,f,105,1,TL,1
1968,f,105,1,TU,1
1968,f,106,1,TL,2
1968,m,0,1,TL,783
1968,m,0,1,TU,81
1968,m,1,1,TL,22
1968,m,1,1,TU,31
1968,m,2,1,TL,17
1968,m,2,1,TU,17
1968,m,3,1,TL,22
1968,m,3,1,TU,21
1968,m,4,1,TL,11
1968,m,4,1,TU,21
1968,m,5,1,TL,13
1968,m,5,1,TU,11
1968,m,6,1,TL,10
1968,m,6,1,TU,15
1968,m,7,1,TL,10
1968,m,7,1,TU,11
1968,m,8,1,TL,16
1968,m,8,1,TU,12
1968,m,9,1,TL,8
1968,m,9,1,TU,12
1968,m,10,1,TL,6
1968,m,10,1,TU,15
1968,m,11,1,TL,4
1968,m,11,1,TU,14
1968,m,12,1,TL,10
1968,m,12,1,TU,2
1968,m,13,1,TL,16
1968,m,13,1,TU,9
1968,m,14,1,TL,10
1968,m,14,1,TU,10
1968,m,15,1,TL,24
1968,m,15,1,TU,11
1968,m,16,1,TL,21
1968,m,16,1,TU,24
1968,m,17,1,TL,24
1968,m,17,1,TU,17
1968,m,18,1,TL,35
1968,m,18,1,TU,28
1968,m,19,1,TL,39
1968,m,19,1,TU,43
1968,m,20,1,TL,41
1968,m,20,1,TU,44
1968,m,21,1,TL,26
1968,m,21,1,TU,38
1968,m,22,1,TL,39
1968,m,22,1,TU,38
1968,m,23,1,TL,34
1968,m,23,1,TU,44
1968,m,24,1,TL,49
1968,m,24,1,TU,34
1968,m,25,1,TL,30
1968,m,25,1,TU,29
1968,m,26,1,TL,37
1968,m,26,1,TU,21
1968,m,27,1,TL,43
1968,m,27,1,TU,38
1968,m,28,1,TL,31
1968,m,28,1,TU,37
1968,m,29,1,TL,39
1968,m,29,1,TU,34
1968,m,30,1,TL,37
1968,m,30,1,TU,42
1968,m,31,1,TL,27
1968,m,31,1,TU,36
1968,m,32,1,TL,43
1968,m,32,1,TU,32
1968,m,33,1,TL,38
1968,m,33,1,TU,40
1968,m,34,1,TL,38
1968,m,34,1,TU,37
1968,m,35,1,TL,36
1968,m,35,1,TU,46
1968,m,36,1,TL,49
1968,m,36,1,TU,40
1968,m,37,1,TL,52
1968,m,37,1,TU,44
1968,m,38,1,TL,43
1968,m,38,1,TU,55
1968,m,39,1,TL,51
1968,m,39,1,TU,51
1968,m,40,1,TL,52
1968,m,40,1,TU,51
1968,m,41,1,TL,55
1968,m,41,1,TU,42
1968,m,42,1,TL,64
1968,m,42,1,TU,55
1968,m,43,1,TL,81
1968,m,43,1,TU,83
1968,m,44,1,TL,62
1968,m,44,1,TU,65
1968,m,45,1,TL,88
1968,m,45,1,TU,96
1968,m,46,1,TL,111
1968,m,46,1,TU,113
1968,m,47,1,TL,130
1968,m,47,1,TU,125
1968,m,48,1,TL,151
1968,m,48,1,TU,127
1968,m,49,1,TL,114
1968,m,49,1,TU,118
1968,m,50,1,TL,139
1968,m,50,1,TU,116
1968,m,51,1,TL,155
1968,m,51,1,TU,162
1968,m,52,1,TL,168
1968,m,52,1,TU,176
1968,m,53,1,TL,161
1968,m,53,1,TU,174
1968,m,54,1,TL,172
1968,m,54,1,TU,235
1968,m,55,1,TL,228
1968,m,55,1,TU,236
1968,m,56,1,TL,241
1968,m,56,1,TU,242
1968,m,57,1,TL,275
1968,m,57,1,TU,279
1968,m,58,1,TL,299
1968,m,58,1,TU,304
1968,m,59,1,TL,342
1968,m,59,1,TU,314
1968,m,60,1,TL,349
1968,m,60,1,TU,321
1968,m,61,1,TL,370
1968,m,61,1,TU,372
1968,m,62,1,TL,369
1968,m,62,1,TU,402
1968,m,63,1,TL,429
1968,m,63,1,TU,436
1968,m,64,1,TL,404
1968,m,64,1,TU,437
1968,m,65,1,TL,456
1968,m,65,1,TU,475
1968,m,66,1,TL,501
1968,m,66,1,TU,512
1968,m,67,1,TL,513
1968,m,67,1,TU,551
1968,m,68,1,TL,588
1968,m,68,1,TU,582
1968,m,69,1,TL,531
1968,m,69,1,TU,584
1968,m,70,1,TL,620
1968,m,70,1,TU,594
1968,m,71,1,TL,666
1968,m,71,1,TU,622
1968,m,72,1,TL,665
1968,m,72,1,TU,705
1968,m,73,1,TL,710
1968,m,73,1,TU,679
1968,m,74,1,TL,667
1968,m,74,1,TU,640
1968,m,75,1,TL,732
1968,m,75,1,TU,708
1968,m,76,1,TL,704
1968,m,76,1,TU,724
1968,m,77,1,TL,725
1968,m,77,1,TU,716
1968,m,78,1,TL,690
1968,m,78,1,TU,711
1968,m,79,1,TL,611
1968,m,79,1,TU,740
1968,m,80,1,TL,708
1968,m,80,1,TU,709
1968,m,81,1,TL,708
1968,m,81,1,TU,694
1968,m,82,1,TL,670
1968,m,82,1,TU,634
1968,m,83,1,TL,577
1968,m,83,1,TU,635
1968,m,84,1,TL,563
1968,m,84,1,TU,516
1968,m,85,1,TL,476
1968,m,85,1,TU,504
1968,m,86,1,TL,450
1968,m,86,1,TU,481
1968,m,87,1,TL,391
1968,m,87,1,TU,410
1968,m,88,1,TL,359
1968,m,88,1,TU,333
1968,m,89,1,TL,293
1968,m,89,1,TU,291
1968,m,90,1,TL,237
1968,m,90,1,TU,225
1968,m,91,1,TL,190
1968,m,91,1,TU,205
1968,m,92,1,TL,162
1968,m,92,1,TU,147
1968,m,93,1,TL,101
1968,m,93,1,TU,97
1968,m,94,1,TL,66
1968,m,94,1,TU,57
1968,m,95,1,TL,44
1968,m,95,1,TU,36
1968,m,96,1,TL,35
1968,m,96,1,TU,26
1968,m,97,1,TL,24
1968,m,97,1,TU,19
1968,m,98,1,TL,13
1968,m,98,1,TU,9
1968,m,99,1,TL,8
1968,m,99,1,TU,3
1968,m,100,1,TL,4
1968,m,100,1,TU,3
1968,m,101,1,TL,2
1968,m,101,1,TU,4
1968,m,102,1,TL,1
1968,m,102,1,TU,1
1968,m,103,1,TU,1
1968,m,104,1,TU,1
1968,m,105,1,TU,1
1969,f,0,1,TL,439
1969,f,0,1,TU,52
1969,f,1,1,TL,18
1969,f,1,1,TU,15
1969,f,2,1,TL,12
1969,f,2,1,TU,10
1969,f,3,1,TL,14
1969,f,3,1,TU,11
1969,f,4,1,TL,12
1969,f,4,1,TU,13
1969,f,5,1,TL,9
1969,f,5,1,TU,7
1969,f,6,1,TL,11
1969,f,6,1,TU,5
1969,f,7,1,TL,10
1969,f,7,1,TU,8
1969,f,8,1,TL,8
1969,f,8,1,TU,10
1969,f,9,1,TL,4
1969,f,9,1,TU,4
1969,f,10,1,TL,5
1969,f,10,1,TU,3
1969,f,11,1,TL,3
1969,f,11,1,TU,7
1969,f,12,1,TL,2
1969,f,12,1,TU,6
1969,f,13,1,TL,6
1969,f,13,1,TU,10
1969,f,14,1,TL,9
1969,f,14,1,TU,4
1969,f,15,1,TL,9
1969,f,15,1,TU,7
1969,f,16,1,TL,18
1969,f,16,1,TU,8
1969,f,17,1,TL,11
1969,f,17,1,TU,6
1969,f,18,1,TL,15
1969,f,18,1,TU,9
1969,f,19,1,TL,19
1969,f,19,1,TU,15
1969,f,20,1,TL,13
1969,f,20,1,TU,16
1969,f,21,1,TL,7
1969,f,21,1,TU,13
1969,f,22,1,TL,13
1969,f,22,1,TU,18
1969,f,23,1,TL,17
1969,f,23,1,TU,20
1969,f,24,1,TL,12
1969,f,24,1,TU,15
1969,f,25,1,TL,7
1969,f,25,1,TU,25
1969,f,26,1,TL,18
1969,f,26,1,TU,13
1969,f,27,1,TL,12
1969,f,27,1,TU,15
1969,f,28,1,TL,15
1969,f,28,1,TU,13
1969,f,29,1,TL,15
1969,f,29,1,TU,10
1969,f,30,1,TL,21
1969,f,30,1,TU,16
1969,f,31,1,TL,17
1969,f,31,1,TU,18
1969,f,32,1,TL,16
1969,f,32,1,TU,18
1969,f,33,1,TL,15
1969,f,33,1,TU,13
1969,f,34,1,TL,17
1969,f,34,1,TU,25
1969,f,35,1,TL,20
1969,f,35,1,TU,20
1969,f,36,1,TL,19
1969,f,36,1,TU,19
1969,f,37,1,TL,28
1969,f,37,1,TU,24
1969,f,38,1,TL,22
1969,f,38,1,TU,29
1969,f,39,1,TL,31
1969,f,39,1,TU,32
1969,f,40,1,TL,37
1969,f,40,1,TU,39
1969,f,41,1,TL,36
1969,f,41,1,TU,23
1969,f,42,1,TL,44
1969,f,42,1,TU,49
1969,f,43,1,TL,46
1969,f,43,1,TU,62
1969,f,44,1,TL,55
1969,f,44,1,TU,57
1969,f,45,1,TL,69
1969,f,45,1,TU,54
1969,f,46,1,TL,63
1969,f,46,1,TU,66
1969,f,47,1,TL,89
1969,f,47,1,TU,69
1969,f,48,1,TL,84
1969,f,48,1,TU,91
1969,f,49,1,TL,89
1969,f,49,1,TU,82
1969,f,50,1,TL,75
1969,f,50,1,TU,85
1969,f,51,1,TL,102
1969,f,51,1,TU,87
1969,f,52,1,TL,97
1969,f,52,1,TU,96
1969,f,53,1,TL,125
1969,f,53,1,TU,98
1969,f,54,1,TL,131
1969,f,54,1,TU,125
1969,f,55,1,TL,153
1969,f,55,1,TU,146
1969,f,56,1,TL,153
1969,f,56,1,TU,132
1969,f,57,1,TL,157
1969,f,57,1,TU,155
1969,f,58,1,TL,178
1969,f,58,1,TU,176
1969,f,59,1,TL,167
1969,f,59,1,TU,173
1969,f,60,1,TL,223
1969,f,60,1,TU,207
1969,f,61,1,TL,239
1969,f,61,1,TU,238
1969,f,62,1,TL,273
1969,f,62,1,TU,250
1969,f,63,1,TL,277
1969,f,63,1,TU,249
1969,f,64,1,TL,293
1969,f,64,1,TU,271
1969,f,65,1,TL,279
1969,f,65,1,TU,267
1969,f,66,1,TL,341
1969,f,66,1,TU,311
1969,f,67,1,TL,325
1969,f,67,1,TU,364
1969,f,68,1,TL,358
1969,f,68,1,TU,406
1969,f,69,1,TL,428
1969,f,69,1,TU,390
1969,f,70,1,TL,452
1969,f,70,1,TU,469
1969,f,71,1,TL,504
1969,f,71,1,TU,516
1969,f,72,1,TL,516
1969,f,72,1,TU,565
1969,f,73,1,TL,602
1969,f,73,1,TU,554
1969,f,74,1,TL,651
1969,f,74,1,TU,593
1969,f,75,1,TL,621
1969,f,75,1,TU,637
1969,f,76,1,TL,653
1969,f,76,1,TU,626
1969,f,77,1,TL,699
1969,f,77,1,TU,694
1969,f,78,1,TL,726
1969,f,78,1,TU,740
1969,f,79,1,TL,743
1969,f,79,1,TU,737
1969,f,80,1,TL,699
1969,f,80,1,TU,736
1969,f,81,1,TL,763
1969,f,81,1,TU,747
1969,f,82,1,TL,723
1969,f,82,1,TU,729
1969,f,83,1,TL,686
1969,f,83,1,TU,750
1969,f,84,1,TL,672
1969,f,84,1,TU,684
1969,f,85,1,TL,648
1969,f,85,1,TU,597
1969,f,86,1,TL,559
1969,f,86,1,TU,550
1969,f,87,1,TL,492
1969,f,87,1,TU,487
1969,f,88,1,TL,431
1969,f,88,1,TU,426
1969,f,89,1,TL,376
1969,f,89,1,TU,386
1969,f,90,1,TL,315
1969,f,90,1,TU,310
1969,f,91,1,TL,246
1969,f,91,1,TU,228
1969,f,92,1,TL,220
1969,f,92,1,TU,179
1969,f,93,1,TL,147
1969,f,93,1,TU,155
1969,f,94,1,TL,121
1969,f,94,1,TU,107
1969,f,95,1,TL,98
1969,f,95,1,TU,80
1969,f,96,1,TL,52
1969,f,96,1,TU,59
1969,f,97,1,TL,31
1969,f,97,1,TU,38
1969,f,98,1,TL,30
1969,f,98,1,TU,20
1969,f,99,1,TL,25
1969,f,99,1,TU,13
1969,f,100,1,TL,6
1969,f,100,1,TU,5
1969,f,101,1,TL,5
1969,f,101,1,TU,3
1969,f,102,1,TL,4
1969,f,102,1,TU,4
1969,f,103,1,TL,4
1969,f,104,1,TL,1
1969,f,105,1,TU,1
1969,f,106,1,TU,2
1969,f,107,1,TU,1
1969,m,0,1,TL,712
1969,m,0,1,TU,61
1969,m,1,1,TL,27
1969,m,1,1,TU,18
